date,code,close,pctChg,volume,amount
2021-02-26,sz.002001,43.36,16.716016,418666187.0,17139259821.97
2021-03-31,sz.002001,38.23,-11.831181,407696750.0,16718291106.04
2021-04-30,sz.002001,39.11,2.3019,241031464.0,9129934380.63
2021-01-29,sh.603308,31.6,6.397306,216682673.0,7468453825.85
2021-02-26,sh.603308,28.41,-10.094937,87797370.0,2767404887.83
2021-03-31,sh.603308,26.33,-7.321366,92782114.0,2470855972.18
2021-04-30,sh.603308,26.71,1.4432,72241224.0,1935679584.86
2021-01-29,sz.300607,43.0,23.741007,142345521.0,5570335727.75
2021-02-26,sz.300607,39.36,-8.465116,98536211.0,4177311992.65
2021-03-31,sz.300607,35.93,-8.714431,76822266.0,2953566339.28
2021-04-30,sz.300607,33.1,-7.8764,47453551.0,1667186344.25
2021-01-29,sh.601200,10.93,0.275229,151452548.0,1628315996.61
2021-02-26,sh.601200,12.03,10.064044,134230365.0,1536512939.44
2021-03-31,sh.601200,11.7,-2.743142,368095417.0,4392850864.66
2021-04-30,sh.601200,11.08,-5.2991,127874494.0,1438332259.39
2021-01-29,sh.688363,186.07,27.070955,73304476.0,12140312538.39
2021-02-26,sh.688363,160.5,-13.74214,62576352.0,11891056724.69
2021-03-31,sh.688363,154.2,-3.925234,47383473.0,7128524045.29
2021-04-30,sh.688363,208.5,35.214,69146468.0,12719693873.52
2021-01-29,sh.600461,6.47,-4.289941,85495709.0,553627859.27
2021-02-26,sh.600461,6.08,-6.027821,108430989.0,648174547.31
2021-03-31,sh.600461,6.98,14.802632,185077834.0,1215990797.32
2021-04-30,sh.600461,7.16,2.5788,230117179.0,1602638870.77
2021-01-29,sz.002739,21.45,18.639381,937451424.0,18390474906.97
2021-02-26,sz.002739,19.1,-10.955711,897292701.0,19443501604.54
2021-03-31,sz.002739,18.24,-4.502618,522926055.0,9888136095.97
2021-04-30,sz.002739,18.32,0.4386,385386040.0,6807843712.01
2021-01-29,sh.601138,14.29,4.382761,1366546451.0,20441884877.27
2021-02-26,sh.601138,13.81,-3.358992,516016792.0,7096373941.85
2021-03-31,sh.601138,14.37,4.055033,657410110.0,9080563817.72
2021-04-30,sh.601138,13.76,-4.245,578461470.0,8297227095.8
2021-01-29,sz.000998,17.98,-9.237759,901446864.0,17674617756.84
2021-02-26,sz.000998,19.88,10.567297,573408208.0,10894135781.18
2021-03-31,sz.000998,17.83,-10.311871,623046663.0,11505331795.94
2021-04-30,sz.000998,16.9,-5.2159,272090841.0,4701222713.16
2021-01-29,sz.300001,36.4,23.978202,756940748.0,27289964287.93
2021-02-26,sz.300001,29.67,-18.489011,405239857.0,13594836109.67
2021-03-31,sz.300001,25.36,-14.526458,321501071.0,8753493559.13
2021-04-30,sz.300001,25.23,-0.5126,306369618.0,7824181763.04
2021-01-29,sh.600837,12.26,-4.66563,1585744429.0,20266441725.95
2021-02-26,sh.600837,12.09,-1.386623,893074454.0,10823306226.32
2021-03-31,sh.600837,11.07,-8.436725,1203253046.0,14086070892.31
2021-04-30,sh.600837,11.07,0.0,732666195.0,8041599633.24
2021-01-29,sh.603520,58.8,-10.679022,89655986.0,5745798185.77
2021-02-26,sh.603520,64.26,9.285714,90831578.0,5400232418.98
2021-03-31,sh.603520,58.64,-8.745721,47657764.0,2889250501.2
2021-04-30,sh.603520,66.8,13.9154,86370721.0,5397420233.17
2021-01-29,sz.002777,18.09,-22.493573,80683528.0,1576751304.97
2021-02-26,sz.002777,19.16,5.91487,45715532.0,820606840.44
2021-03-31,sz.002777,18.85,-1.617954,116148653.0,2243795123.55
2021-04-30,sz.002777,16.32,-13.4218,52939993.0,952300277.17
2021-01-29,sh.601766,6.25,17.702448,8207238539.0,54829295633.3
2021-02-26,sh.601766,6.86,9.76,3232723513.0,21470769072.87
2021-03-31,sh.601766,6.42,-6.413994,2538068016.0,16738274735.8
2021-04-30,sh.601766,5.97,-7.0093,1244487841.0,7685510464.16
2021-01-29,sh.601677,13.4,-5.23338,409294506.0,6174099438.63
2021-02-26,sh.601677,15.97,19.179104,273765066.0,4416773843.3
2021-03-31,sh.601677,19.3,20.851597,476182372.0,8868022678.6
2021-04-30,sh.601677,19.2,-0.5181,246422999.0,4589210301.12
2021-01-29,sh.600919,5.52,1.098901,1680229162.0,9209877213.2
2021-02-26,sh.600919,5.75,4.166667,1839698669.0,10568132223.24
2021-03-31,sh.600919,6.47,12.521739,3113589131.0,19555135034.29
2021-04-30,sh.600919,7.07,9.2736,2012383092.0,13189831171.37
2021-01-29,sh.601328,4.46,-0.446429,2436546267.0,10989149368.85
2021-02-26,sh.601328,4.57,2.466368,2041274639.0,9298487243.77
2021-03-31,sh.601328,4.95,8.315098,3588403325.0,16865233938.52
2021-04-30,sh.601328,4.81,-2.8283,2096367641.0,10249189402.51
2021-01-29,sz.300463,45.35,-2.682403,127748199.0,6241836255.0
2021-02-26,sz.300463,40.63,-10.407938,82497219.0,3474318149.79
2021-03-31,sz.300463,40.63,0.0,88322434.0,3499505161.78
2021-04-30,sz.300463,47.54,17.0071,82470223.0,3576749629.96
2021-01-29,sz.000401,13.57,-4.09894,327544638.0,4662951469.26
2021-02-26,sz.000401,15.1,11.274871,288735241.0,4279238074.45
2021-03-31,sz.000401,15.65,3.642384,267209686.0,4132107112.49
2021-04-30,sz.000401,14.02,-10.4153,289078496.0,4327751206.59
2021-01-29,sh.603678,64.59,-10.6639,254718457.0,18965178179.39
2021-02-26,sh.603678,62.83,-2.72488,173626024.0,11091122562.47
2021-03-31,sh.603678,57.51,-8.467293,201727109.0,11577417581.31
2021-04-30,sh.603678,59.16,2.8691,146911391.0,8502677794.91
2021-01-29,sh.603385,11.32,3.948577,68409645.0,739200591.72
2021-02-26,sh.603385,11.77,3.975265,95509289.0,1136612579.86
2021-03-31,sh.603385,11.73,-0.339847,78013880.0,932341025.91
2021-04-30,sh.603385,10.45,-9.0785,40904742.0,462676808.45
2021-01-29,sh.600282,3.04,-2.564103,658458098.0,2031822441.43
2021-02-26,sh.600282,3.38,11.184211,744973254.0,2474007484.59
2021-03-31,sh.600282,3.87,14.497041,2924970033.0,10706304822.76
2021-04-30,sh.600282,4.21,8.7855,2180709324.0,9230690585.61
2021-01-29,sh.600820,5.18,-4.251386,258245538.0,1403525821.6
2021-02-26,sh.600820,5.32,2.702703,258749377.0,1349922736.12
2021-03-31,sh.600820,5.46,2.631579,376396188.0,2010662790.37
2021-04-30,sh.600820,5.27,-3.4799,275388033.0,1481793485.42
2021-01-29,sz.300767,90.6,24.109589,51964609.0,4755858734.24
2021-02-26,sz.300767,75.2,-16.997792,21107704.0,1781436739.43
2021-03-31,sz.300767,82.79,10.093085,29981631.0,2260743869.65
2021-04-30,sz.300767,90.18,8.9262,21326735.0,1758231836.2
2021-01-29,sz.300188,18.82,-12.627669,264436805.0,5529462527.95
2021-02-26,sz.300188,18.73,-0.478215,149728538.0,2758258751.87
2021-03-31,sz.300188,17.21,-8.115323,207671956.0,3787201588.53
2021-04-30,sz.300188,16.71,-2.9053,157597332.0,2712436523.06
2021-01-29,sz.300639,37.94,0.957956,198970616.0,8133756296.18
2021-02-26,sz.300639,34.9,-8.012652,71770791.0,2601308623.03
2021-03-31,sz.300639,33.9,-2.86533,59606178.0,1985635733.6
2021-04-30,sz.300639,39.89,17.6696,117062963.0,4324878289.16
2021-01-29,sz.002918,31.51,-2.44582,100297708.0,3268141950.68
2021-02-26,sz.002918,36.57,16.058394,81191557.0,2880668829.76
2021-03-31,sz.002918,39.08,6.863549,83652250.0,3217131846.8
2021-04-30,sz.002918,34.42,-11.9243,89844952.0,3394451882.9
2021-01-29,sz.002376,10.09,7.112527,141632163.0,1359018726.51
2021-02-26,sz.002376,10.45,3.567889,109438640.0,1101479531.52
2021-03-31,sz.002376,9.46,-9.473684,85151720.0,840645195.36
2021-04-30,sz.002376,9.1,-3.8055,44959667.0,419878550.13
2021-01-29,sz.000581,22.89,-1.293661,248602754.0,5836233799.01
2021-02-26,sz.000581,23.02,0.567934,315744766.0,7717822432.47
2021-03-31,sz.000581,23.68,2.867072,210514859.0,4977780453.06
2021-04-30,sz.000581,24.38,2.9561,270235977.0,6592002314.24
2021-01-29,sz.002627,5.17,-2.45283,82646970.0,436236409.87
2021-02-26,sz.002627,5.53,6.96325,78380724.0,422882019.57
2021-03-31,sz.002627,5.65,2.169982,147007755.0,837073772.1
2021-04-30,sz.002627,5.37,-4.9558,87776102.0,481671546.77
2021-01-29,sh.600966,16.58,10.312708,628091720.0,10120940139.44
2021-02-26,sh.600966,16.64,0.361882,448523697.0,8152756703.03
2021-03-31,sh.600966,16.83,1.141827,528841563.0,8290219215.33
2021-04-30,sh.600966,17.59,4.5157,452568473.0,7794673081.64
2021-01-29,sz.300142,39.6,2.697095,1082206121.0,41579308429.31
2021-02-26,sz.300142,45.81,15.681818,1096256877.0,52673868254.04
2021-03-31,sz.300142,45.19,-1.353416,799216982.0,34754900411.86
2021-04-30,sz.300142,62.5,38.3049,1067055912.0,57244349300.92
2021-01-29,sh.600984,10.47,-15.222672,547081255.0,6341264339.97
2021-02-26,sh.600984,13.2,26.074499,548255080.0,6506062787.07
2021-03-31,sh.600984,11.82,-10.454545,850082181.0,11861477276.36
2021-04-30,sh.600984,12.36,4.5685,417192002.0,5095401071.47
2021-01-29,sh.603686,15.43,-4.042289,286108965.0,4714716958.3
2021-02-26,sh.603686,18.1,17.303953,216040746.0,3680447256.41
2021-03-31,sh.603686,18.5,2.209945,355045955.0,6731780103.91
2021-04-30,sh.603686,16.28,-12.0,160953452.0,2721162968.96
2021-01-29,sz.300113,16.18,-5.655977,244913006.0,3845449173.71
2021-02-26,sz.300113,14.52,-10.25958,138311797.0,2090070355.08
2021-03-31,sz.300113,12.77,-12.052342,136722860.0,1906576382.19
2021-04-30,sz.300113,12.79,0.1566,119867980.0,1541601767.32
2021-01-29,sz.300470,42.89,-9.894958,73117559.0,3348958409.45
2021-02-26,sz.300470,46.05,7.367685,39814889.0,1955834509.6
2021-03-31,sz.300470,46.78,1.585233,34559103.0,1557387570.22
2021-04-30,sz.300470,37.41,-20.0299,40964466.0,1605881269.97
2021-01-29,sz.000975,7.99,-7.200929,572407527.0,4708580836.26
2021-02-26,sz.000975,8.69,8.760951,894580937.0,7961194429.27
2021-03-31,sz.000975,8.91,2.531646,748681572.0,6838770761.45
2021-04-30,sz.000975,8.57,-1.0865,551148872.0,5045618447.73
2021-01-29,sh.601607,18.06,-5.9375,240906377.0,4578419416.99
2021-02-26,sh.601607,20.47,13.344408,193402715.0,3689387407.52
2021-03-31,sh.601607,19.61,-4.20127,272487009.0,5302567467.78
2021-04-30,sh.601607,22.38,14.1254,306548847.0,6349267134.34
2021-01-29,sh.600801,19.61,-4.944256,292417980.0,6070085244.92
2021-02-26,sh.600801,22.39,14.176441,239050695.0,5014670263.09
2021-03-31,sh.600801,23.74,6.029477,363491238.0,8318416878.01
2021-04-30,sh.600801,21.96,-7.4979,189172727.0,4339564979.59
2021-01-29,sh.600323,21.05,-15.155179,109036791.0,2610403608.44
2021-02-26,sh.600323,24.35,15.67696,82908492.0,1902128273.01
2021-03-31,sh.600323,26.68,9.568789,206598386.0,5464421458.12
2021-04-30,sh.600323,23.76,-10.9445,144380258.0,3743458863.73
2021-01-29,sz.002847,108.18,-1.850844,38589271.0,4252267589.46
2021-02-26,sz.002847,93.55,-13.523757,34395091.0,3654556062.03
2021-03-31,sz.002847,132.1,41.20791,47171798.0,5494576813.03
2021-04-30,sz.002847,133.76,1.2566,23748407.0,3186193782.81
2021-01-29,sz.300673,31.15,-0.447427,88709308.0,3017379540.79
2021-02-26,sz.300673,31.35,0.642055,57579846.0,1930808418.83
2021-03-31,sz.300673,30.0,-4.30622,40153914.0,1208733841.36
2021-04-30,sz.300673,32.68,8.9333,45087977.0,1434792661.6
2021-01-29,sz.002568,119.3,14.392559,86077845.0,9755414396.85
2021-02-26,sz.002568,97.37,-18.38223,78735514.0,9394051106.16
2021-03-31,sz.002568,109.0,11.944131,114563867.0,10993041745.3
2021-04-30,sz.002568,124.52,14.2385,69294828.0,7970176745.69
2021-01-29,sh.603337,30.95,1.742275,73666817.0,2139699997.38
2021-02-26,sh.603337,36.07,16.542811,52985276.0,1824855019.37
2021-03-31,sh.603337,34.11,-5.433879,50033346.0,1737220103.72
2021-04-30,sh.603337,32.07,-5.9807,57381596.0,1890926428.86
2021-01-29,sh.603816,73.59,4.368175,88106937.0,6505946751.01
2021-02-26,sh.603816,75.24,2.242152,69982982.0,5781646890.94
2021-03-31,sh.603816,80.56,7.070707,68487762.0,5207573586.13
2021-04-30,sh.603816,80.25,-0.3848,43005360.0,3495130298.05
2021-01-29,sh.600015,6.1,-2.4,651281906.0,4028986191.76
2021-02-26,sh.600015,6.24,2.295082,1248639338.0,7964953219.38
2021-03-31,sh.600015,6.44,3.205128,1127885430.0,7276778006.43
2021-04-30,sh.600015,6.24,-3.1056,459265245.0,2891242149.69
2021-01-29,sz.300567,56.67,3.14889,196118912.0,11969808027.54
2021-02-26,sz.300567,50.62,-10.675843,82224144.0,4451803694.93
2021-03-31,sz.300567,54.85,8.356381,111688088.0,6196770146.02
2021-04-30,sz.300567,56.45,2.917,104806971.0,6159348359.96
2021-01-29,sz.002675,18.29,-8.136615,162912962.0,3186670394.8
2021-02-26,sz.002675,19.82,8.365227,112622111.0,2296912961.9
2021-03-31,sz.002675,19.06,-3.834511,79191043.0,1533436581.1
2021-04-30,sz.002675,20.65,8.3421,82137388.0,1585977694.5
2021-01-29,sh.603039,93.29,-7.597068,10282889.0,973551378.78
2021-02-26,sh.603039,90.0,-3.526637,10533742.0,967608755.41
2021-03-31,sh.603039,91.02,1.133333,13365566.0,1159154458.08
2021-04-30,sh.603039,84.09,-7.6137,13017623.0,1223152874.26
2021-01-29,sz.002466,59.95,52.661064,2734555670.0,155892628526.33
2021-02-26,sz.002466,44.92,-25.070892,1748935479.0,91942102976.82
2021-03-31,sz.002466,37.78,-15.894924,1770532254.0,71716259802.86
2021-04-30,sz.002466,48.38,28.0572,1688273072.0,68086278864.42
2021-01-29,sz.300651,48.56,8.586762,34522935.0,1691889565.2
2021-02-26,sz.300651,48.17,-0.80313,16279168.0,739308827.75
2021-03-31,sz.300651,42.42,-11.93689,14496849.0,651475104.75
2021-04-30,sz.300651,43.84,3.3475,14275611.0,653385140.66
2021-01-29,sz.300725,167.66,21.492754,55286795.0,8823694114.04
2021-02-26,sz.300725,170.15,1.485149,37824778.0,6950317455.74
2021-03-31,sz.300725,154.44,-9.23303,69438769.0,10307191362.68
2021-04-30,sz.300725,144.0,21.2732,51770535.0,8380003793.98
2021-01-29,sh.603666,80.7,-15.841068,20863582.0,1979272235.12
2021-02-26,sh.603666,79.77,-1.152416,10621787.0,872280828.95
2021-03-31,sh.603666,89.9,12.69901,24847825.0,2169955786.14
2021-04-30,sh.603666,91.58,1.8687,17319844.0,1568265690.06
2021-01-29,sh.600000,9.96,2.892562,1355501014.0,13362690703.58
2021-02-26,sh.600000,10.54,5.823293,1834071870.0,19455167290.23
2021-03-31,sh.600000,10.99,4.26945,1726451117.0,18662456395.95
2021-04-30,sh.600000,10.05,-8.5532,1033073493.0,10846810537.66
2021-01-29,sz.000671,6.06,-7.055215,614734914.0,3912283578.32
2021-02-26,sz.000671,6.37,5.115512,424408795.0,2679224529.26
2021-03-31,sz.000671,6.08,-4.55259,605777524.0,3794148671.55
2021-04-30,sz.000671,5.73,-5.7566,519387275.0,3174542833.74
2021-01-29,sh.600882,62.25,9.019264,140048427.0,8274842042.62
2021-02-26,sh.600882,55.69,-10.538153,104967642.0,6689615690.49
2021-03-31,sh.600882,56.89,2.154785,116445897.0,6237990247.89
2021-04-30,sh.600882,78.68,38.302,105784093.0,7255909813.49
2021-01-29,sz.000538,132.97,17.051056,253715992.0,34523537379.66
2021-02-26,sz.000538,130.81,-1.624427,182451404.0,26477285205.36
2021-03-31,sz.000538,120.51,-7.874016,163634601.0,20536635174.11
2021-04-30,sz.000538,107.55,-10.7543,157776559.0,18104341740.5
2021-01-29,sz.002609,8.94,-3.974221,184210164.0,1695136770.85
2021-02-26,sz.002609,9.67,8.165548,86525032.0,792319066.92
2021-03-31,sz.002609,9.13,-5.584281,92631192.0,860835064.81
2021-04-30,sz.002609,9.91,8.5433,106551147.0,1030783250.73
2021-01-29,sz.002484,9.88,-5.904762,223923444.0,2279425996.79
2021-02-26,sz.002484,13.6,37.651822,375679042.0,4624095743.39
2021-03-31,sz.002484,14.55,6.985294,330006916.0,4576288534.05
2021-04-30,sz.002484,13.75,-5.4983,244852891.0,3491822651.72
2021-01-29,sz.002967,36.5,-0.409277,137293163.0,4943790766.81
2021-02-26,sz.002967,36.41,-0.246575,101909438.0,3778509354.98
2021-03-31,sz.002967,34.3,-5.795111,80825628.0,2667336207.28
2021-04-30,sz.002967,36.18,5.481,63218280.0,2267919155.76
2021-01-29,sh.688139,79.05,21.075203,65365224.0,4683076204.49
2021-02-26,sh.688139,74.97,-5.16129,46521202.0,3873923631.13
2021-03-31,sh.688139,86.39,15.23276,46830348.0,3769655572.24
2021-04-30,sh.688139,99.15,14.7702,36270665.0,3406768746.58
2021-01-29,sh.601098,9.4,-1.364113,187031524.0,1726698014.16
2021-02-26,sh.601098,9.93,5.638298,147027629.0,1404702725.08
2021-03-31,sh.601098,10.49,5.639476,193406866.0,1996203855.21
2021-04-30,sh.601098,10.21,-2.6692,135137955.0,1420402985.51
2021-01-29,sh.688023,267.77,2.948866,14770333.0,4079603206.4
2021-02-26,sh.688023,239.3,-10.632259,8985495.0,2198950065.34
2021-03-31,sh.688023,264.33,10.459674,13365136.0,3405292905.71
2021-04-30,sh.688023,274.0,3.6583,11711191.0,3260262329.8
2021-01-29,sz.300662,53.96,-0.25878,38678281.0,1941826694.11
2021-02-26,sz.300662,54.38,0.778354,30741828.0,1794356738.37
2021-03-31,sz.300662,51.51,-5.277676,20862921.0,1115107763.42
2021-04-30,sz.300662,59.48,15.4727,21582248.0,1219162662.29
2021-01-29,sh.600298,52.63,3.054631,390887906.0,22186155390.32
2021-02-26,sh.600298,53.4,1.463044,195125616.0,11105739913.49
2021-03-31,sh.600298,55.24,3.445693,173701302.0,9135368236.78
2021-04-30,sh.600298,58.72,6.2998,211354463.0,12519159808.14
2021-01-29,sh.600741,29.89,3.7127,512415180.0,15666803262.28
2021-02-26,sh.600741,25.8,-13.683506,309596411.0,8996950323.39
2021-03-31,sh.600741,27.57,6.860465,426516537.0,10941812955.1
2021-04-30,sh.600741,26.12,-5.2593,263507700.0,7067110179.81
2021-01-29,sh.601021,58.99,6.422515,159162063.0,8675541147.69
2021-02-26,sh.601021,61.6,4.424479,96433183.0,6078131324.14
2021-03-31,sh.601021,59.56,-3.311688,123203832.0,7605538254.85
2021-04-30,sh.601021,64.3,7.9584,74496280.0,4549557177.29
2021-01-29,sh.600009,79.0,4.414486,452721431.0,33765722393.78
2021-02-26,sh.600009,61.88,-21.670886,792502177.0,46938324195.14
2021-03-31,sh.600009,57.9,-6.431803,420273914.0,25085469914.56
2021-04-30,sh.600009,49.14,-15.1295,353225985.0,19255436441.68
2021-01-29,sh.600161,38.5,-7.673861,272844286.0,11380983247.4
2021-02-26,sh.600161,35.09,-8.857143,189974064.0,7540591702.99
2021-03-31,sh.600161,32.66,-6.92505,175281044.0,5835749859.19
2021-04-30,sh.600161,36.08,10.4715,222369059.0,7883638141.84
2021-01-29,sh.603208,109.6,4.133017,27665658.0,2875479594.23
2021-02-26,sh.603208,109.29,-0.282847,24469220.0,2796489554.28
2021-03-31,sh.603208,111.83,2.324092,25612221.0,2733944861.44
2021-04-30,sh.603208,110.0,-1.6364,20294777.0,2316009829.04
2021-01-29,sz.002643,21.65,-0.551217,249670353.0,5701712191.5
2021-02-26,sz.002643,19.63,-9.330254,156846610.0,3340360564.48
2021-03-31,sz.002643,17.97,-8.456444,189977726.0,3384434624.32
2021-04-30,sz.002643,15.57,-13.3556,157087423.0,2636563655.55
2021-01-29,sz.002262,13.8,-13.587977,214953389.0,3388570201.58
2021-02-26,sz.002262,14.22,3.043478,126380995.0,1793832212.03
2021-03-31,sz.002262,14.83,4.289733,162926872.0,2332298670.98
2021-04-30,sz.002262,15.86,6.9454,123083199.0,1873635450.48
2021-01-29,sz.002831,32.86,7.31548,145100438.0,4609661287.26
2021-02-26,sz.002831,30.93,-5.873402,92467660.0,3115741599.92
2021-03-31,sz.002831,29.13,-5.819593,71541757.0,2164333798.39
2021-04-30,sz.002831,31.22,7.1747,46476760.0,1415763185.55
2021-01-29,sh.600886,8.69,0.578704,365129961.0,3193520134.21
2021-02-26,sh.600886,8.35,-3.912543,367576992.0,3104612849.86
2021-03-31,sh.600886,9.93,18.922156,927029583.0,8902445058.33
2021-04-30,sh.600886,9.9,-0.3021,476714799.0,4799248133.48
2021-01-29,sh.688169,1208.0,16.602317,9632482.0,10486406065.99
2021-02-26,sh.688169,988.0,-18.211921,8441486.0,8917548152.6
2021-03-31,sh.688169,1167.0,18.117409,8001895.0,8277455211.53
2021-04-30,sh.688169,1410.0,20.8226,7510287.0,8797610159.38
2021-01-29,sz.300498,16.96,-6.966539,807912310.0,15113681750.62
2021-02-26,sz.300498,18.17,7.134434,602879368.0,10806489241.49
2021-03-31,sz.300498,16.92,-6.879472,453824408.0,8026715095.87
2021-04-30,sz.300498,14.39,-14.9527,417170581.0,6488292719.46
2021-01-29,sh.600486,143.7,8.863636,56055248.0,8162161069.39
2021-02-26,sh.600486,134.04,-6.722338,55525188.0,8268754804.86
2021-03-31,sh.600486,119.92,-10.534169,69468785.0,8481553943.03
2021-04-30,sh.600486,112.02,-6.5877,56125224.0,6586230134.04
2021-01-29,sz.300224,12.96,3.597122,570981823.0,7738839433.37
2021-02-26,sz.300224,12.79,-1.311728,314670026.0,4009612255.57
2021-03-31,sz.300224,11.97,-6.411259,500768331.0,6737077105.33
2021-04-30,sz.300224,10.4,-11.6168,163060274.0,1880730432.7
2021-01-29,sh.601816,5.39,-4.770318,1186843615.0,6582305738.36
2021-02-26,sh.601816,5.68,5.380334,1195504730.0,6706760867.17
2021-03-31,sh.601816,5.85,2.992958,1572966350.0,9009252143.21
2021-04-30,sh.601816,5.88,0.5128,1336544914.0,7906510873.87
2021-01-29,sz.002925,69.08,7.383802,82352982.0,5307389430.75
2021-02-26,sz.002925,64.4,-6.774754,52871463.0,3588113535.62
2021-03-31,sz.002925,64.07,-0.512422,50504522.0,3098216932.15
2021-04-30,sz.002925,40.68,9.5339,53561358.0,2766373439.75
2021-01-29,sz.002653,17.29,-1.312785,77973697.0,1355585069.45
2021-02-26,sz.002653,19.39,12.145749,74262797.0,1468091543.92
2021-03-31,sz.002653,24.63,27.024239,161420115.0,3956349631.34
2021-04-30,sz.002653,26.4,8.6926,86930447.0,2288913521.61
2021-01-29,sz.002332,11.22,-16.017964,320353126.0,3873515374.89
2021-02-26,sz.002332,12.76,13.72549,190305814.0,2336403655.95
2021-03-31,sz.002332,12.88,0.940439,208547788.0,2630552531.24
2021-04-30,sz.002332,14.78,14.7516,257184774.0,3574680687.06
2021-01-29,sz.300308,51.8,1.848211,162022920.0,8902432850.07
2021-02-26,sz.300308,45.9,-11.389961,84390495.0,4220989521.72
2021-03-31,sz.300308,35.24,-23.224401,210323671.0,8151712618.19
2021-04-30,sz.300308,34.21,-2.9228,134820400.0,4628384304.83
2021-01-29,sz.300661,303.5,15.04928,55324553.0,16457328338.65
2021-02-26,sz.300661,262.95,-13.360791,25484444.0,7126062833.17
2021-03-31,sz.300661,231.3,-12.036509,28095176.0,6594262165.44
2021-04-30,sz.300661,262.3,13.4025,24398309.0,6158339465.11
2021-01-29,sz.002572,31.71,22.432432,231445250.0,6443444492.77
2021-02-26,sz.002572,33.78,6.527909,238872165.0,8367096529.63
2021-03-31,sz.002572,32.93,-2.516282,262335684.0,8920030268.45
2021-04-30,sz.002572,29.12,-11.57,222784478.0,7088251820.38
2021-01-29,sz.000786,51.15,27.715356,330732090.0,15776299602.89
2021-02-26,sz.000786,48.36,-5.454545,199782752.0,10410798671.34
2021-03-31,sz.000786,43.16,-10.752688,334167532.0,14986916797.15
2021-04-30,sz.000786,46.16,6.9509,241333278.0,10880203552.94
2021-01-29,sz.300699,88.72,-0.370578,171359978.0,16291364803.37
2021-02-26,sz.300699,72.78,-17.966637,123460073.0,10110074967.77
2021-03-31,sz.300699,69.32,-4.754053,138147149.0,9666332589.19
2021-04-30,sz.300699,63.15,-8.9008,100995567.0,6716019670.33
2021-01-29,sz.300523,26.6,-18.479926,30803643.0,904458749.5
2021-02-26,sz.300523,25.32,-4.81203,17903027.0,457045508.7
2021-03-31,sz.300523,25.16,-0.631912,31857994.0,827817752.92
2021-04-30,sz.300523,22.74,-9.6184,42380388.0,1147546646.46
2021-01-29,sz.300502,54.69,-1.423937,204978371.0,11123859509.4
2021-02-26,sz.300502,46.08,-15.74328,103879923.0,5205737011.41
2021-03-31,sz.300502,40.79,-11.480035,142907847.0,5962843741.22
2021-04-30,sz.300502,38.62,-5.3199,133118583.0,5619827370.84
2021-01-29,sz.002706,29.83,-2.643603,146497826.0,4365525284.78
2021-02-26,sz.002706,25.06,-15.990613,102141966.0,2925662493.77
2021-03-31,sz.002706,30.83,23.024741,124589100.0,3309324924.63
2021-04-30,sz.002706,25.46,8.2618,114224406.0,3438727701.07
2021-01-29,sh.601799,214.15,6.80798,44744769.0,9025494534.14
2021-02-26,sh.601799,191.06,-10.782162,28064529.0,5749994823.0
2021-03-31,sh.601799,189.0,-1.078195,45591707.0,8590203303.03
2021-04-30,sh.601799,194.38,2.8466,35052656.0,6717644314.6
2021-01-29,sz.300070,7.23,-5.490196,790621699.0,5869871142.83
2021-02-26,sz.300070,7.62,5.394191,458336046.0,3471591530.35
2021-03-31,sz.300070,8.03,5.380577,1005722613.0,7896615381.23
2021-04-30,sz.300070,7.03,-12.4533,640335515.0,4873856647.92
2021-01-29,sh.600867,11.18,-16.442451,408714845.0,4996090928.83
2021-02-26,sh.600867,12.25,9.570662,244687794.0,2955022823.7
2021-03-31,sh.600867,12.41,1.306122,294631912.0,3650853391.66
2021-04-30,sh.600867,13.25,6.7687,278016624.0,3471329984.84
2021-01-29,sz.002299,28.65,12.039289,362381992.0,10227742401.79
2021-02-26,sz.002299,28.8,0.52356,389846179.0,11920188472.78
2021-03-31,sz.002299,25.75,-10.590278,381326266.0,11052734162.1
2021-04-30,sz.002299,26.44,2.6796,256084823.0,6590367684.81
2021-01-29,sz.002340,7.99,14.306152,11659940688.0,98321424244.16
2021-02-26,sz.002340,7.51,-6.007509,5725553804.0,46984801887.7
2021-03-31,sz.002340,8.56,13.981358,10920331587.0,94422169395.25
2021-04-30,sz.002340,10.0,16.8224,8138100545.0,75060411013.13
2021-01-29,sz.000034,17.75,-17.287978,239674995.0,4894481671.99
2021-02-26,sz.000034,17.73,-0.112676,132539076.0,2366293661.02
2021-03-31,sz.000034,18.51,4.399323,177108408.0,3123705767.31
2021-04-30,sz.000034,16.9,-7.6823,162773754.0,2898309920.52
2021-01-29,sh.601128,6.94,-5.96206,822672095.0,5920342806.34
2021-02-26,sh.601128,7.5,8.069164,709058171.0,5238553056.28
2021-03-31,sh.601128,7.6,1.333333,872019052.0,6977000500.73
2021-04-30,sh.601128,6.94,-8.6842,464239555.0,3352829134.87
2021-01-29,sz.300572,36.35,-11.081213,69134927.0,2849513450.16
2021-02-26,sz.300572,36.41,0.165062,31147378.0,1186821617.25
2021-03-31,sz.300572,36.27,-0.38451,37635792.0,1378790906.3
2021-04-30,sz.300572,33.35,-8.0507,64973571.0,2289955288.71
2021-01-29,sz.000739,22.51,-3.30756,256168425.0,5942295876.3
2021-02-26,sz.000739,25.15,11.728121,225955436.0,5491618372.47
