fund_code,period,rank,stock_code,stock_name,pct,shares,mkt_val
005516,2021Q1,9,600500,中化国际,0.97%,2.28,12.29
005516,2021Q1,10,002430,杭氧股份,0.97%,0.41,12.25
005516,2020Q1,1,300394,天孚通信,1.02%,0.24,12.86
005516,2020Q1,2,300685,艾德生物,1.02%,0.16,12.84
005516,2020Q1,3,300624,万兴科技,1.01%,0.23,12.74
005516,2020Q1,4,002402,和而泰,0.98%,0.72,12.41
005516,2020Q1,5,002034,旺能环境,0.97%,0.76,12.18
005516,2020Q1,6,002409,雅克科技,0.97%,0.2,12.17
005516,2020Q1,7,002308,威创股份,0.96%,2.42,12.13
005516,2020Q1,8,002298,中电兴发,0.96%,1.3,12.13
005516,2020Q1,9,002847,盐津铺子,0.96%,0.11,12.12
005516,2020Q1,10,300188,美亚柏科,0.96%,0.56,12.06
005516,2020Q2,1,002126,银轮股份,1.00%,0.99,12.3
005516,2020Q2,2,002747,埃斯顿,0.99%,0.62,12.14
005516,2020Q2,3,300699,光威复材,0.97%,0.17,11.95
005516,2020Q2,4,600562,国睿科技,0.96%,0.63,11.83
005516,2020Q2,5,002214,大立科技,0.96%,0.47,11.73
005516,2020Q2,6,002557,洽洽食品,0.95%,0.2,11.63
005516,2020Q2,7,300653,正海生物,0.94%,0.18,11.59
005516,2020Q2,8,002376,新北洋,0.93%,1.15,11.47
005516,2020Q2,9,300054,鼎龙股份,0.93%,0.73,11.46
005516,2020Q2,10,002540,亚太科技,0.93%,2.4,11.45
005516,2020Q3,1,603380,易德龙,2.47%,1.59,28.13
005516,2020Q3,2,603855,华荣股份,2.39%,1.53,27.31
005516,2020Q3,3,603617,君禾股份,2.36%,2.62,26.94
005516,2020Q3,4,300257,开山股份,2.11%,1.84,24.05
005516,2020Q3,5,603033,三维股份,1.09%,0.57,12.38
005516,2020Q3,6,603638,艾迪精密,1.05%,0.23,11.98
005516,2020Q3,7,300446,*ST乐材,0.93%,1.15,10.58
005516,2020Q3,8,603922,金鸿顺,0.88%,0.66,10.09
005516,2020Q3,9,603203,快克股份,0.86%,0.34,9.81
005516,2020Q3,10,002643,万润股份,0.85%,0.57,9.72
005516,2020Q4,1,300043,星辉娱乐,1.21%,3.09,12.02
005516,2020Q4,2,603315,福鞍股份,1.01%,0.94,9.97
005516,2020Q4,3,603318,派思股份,0.98%,1.41,9.71
005516,2020Q4,4,002699,美盛文化,0.91%,1.87,8.98
005516,2020Q4,5,300724,捷佳伟创,0.84%,0.18,8.34
005516,2020Q4,6,300590,移为通信,0.83%,0.21,8.18
005516,2020Q4,7,300341,麦克奥迪,0.81%,0.97,8.03
005516,2020Q4,8,300291,华录百纳,0.77%,1.58,7.62
005516,2020Q4,9,601058,赛轮轮胎,0.74%,1.95,7.34
005516,2020Q4,10,603661,恒林股份,0.73%,0.21,7.27
005569,2021Q1,1,002372,伟星新材,3.99%,3.6,90.94
005569,2021Q1,2,002541,鸿路钢构,3.83%,1.77,87.21
005569,2021Q1,3,600019,宝钢股份,3.77%,10.62,85.81
005569,2021Q1,4,600926,杭州银行,3.71%,5.0,84.45
005569,2021Q1,5,601318,中国平安,3.45%,1.0,78.7
005569,2021Q1,6,601717,郑煤机,3.31%,6.57,75.49
005569,2021Q1,7,000002,万科A,3.29%,2.5,75.0
005569,2021Q1,8,000636,风华高科,3.17%,2.32,72.29
005569,2021Q1,9,600258,首旅酒店,3.13%,2.62,71.4
005569,2021Q1,10,600690,海尔智家,2.87%,2.1,65.48
005569,2020Q1,1,000002,万科A,3.98%,3.95,113.37
005569,2020Q1,2,600048,保利地产,3.93%,7.07,111.85
005569,2020Q1,3,300601,康泰生物,3.07%,0.5,87.25
005569,2020Q1,4,002352,顺丰控股,2.94%,0.95,83.82
005569,2020Q1,5,603678,火炬电子,2.41%,0.95,68.69
005569,2020Q1,6,000333,美的集团,2.39%,0.69,67.92
005569,2020Q1,7,601888,中国中免,2.38%,0.24,67.79
005569,2020Q1,8,601100,恒立液压,2.30%,0.58,65.54
005569,2020Q1,9,601919,中远海控,2.30%,5.36,65.45
005569,2020Q1,10,002594,比亚迪,2.25%,0.33,64.12
005569,2020Q2,1,600031,三一重工,2.87%,3.5,87.12
005569,2020Q2,2,601012,隆基股份,2.62%,1.06,79.51
005569,2020Q2,3,600383,金地集团,2.58%,5.38,78.3
005569,2020Q2,4,000581,威孚高科,2.53%,3.06,76.81
005569,2020Q2,5,002443,金洲管道,2.46%,9.55,74.49
005569,2020Q2,6,002352,顺丰控股,2.44%,0.91,73.89
005569,2020Q2,7,600036,招商银行,2.43%,2.05,73.8
005569,2020Q2,8,000656,金科股份,2.43%,8.15,73.76
005569,2020Q2,9,000961,中南建设,2.43%,8.04,73.73
005569,2020Q2,10,603915,国茂股份,2.42%,3.32,73.47
005569,2020Q3,1,601816,京沪高铁,15.59%,90.66,559.34
005569,2020Q3,2,002475,立讯精密,2.86%,2.0,102.48
005569,2020Q3,3,002242,九阳股份,2.43%,2.34,87.33
005569,2020Q3,4,600325,华发股份,2.38%,12.12,85.57
005569,2020Q3,5,002146,荣盛发展,2.30%,10.18,82.46
005569,2020Q3,6,600048,保利地产,2.29%,5.57,82.32
005569,2020Q3,7,000718,苏宁环球,2.28%,26.49,81.85
005569,2020Q3,8,000488,晨鸣纸业,2.28%,16.55,81.73
005569,2020Q3,9,600867,通化东宝,2.19%,4.5,78.44
005569,2020Q3,10,002624,完美世界,2.18%,1.36,78.39
005569,2020Q4,1,601816,京沪高铁,9.45%,90.66,509.48
005569,2020Q4,2,601658,邮储银行,3.19%,33.2,171.95
005569,2020Q4,3,601369,陕鼓动力,2.07%,20.0,111.4
005569,2020Q4,4,601366,利群股份,1.99%,15.27,107.04
005569,2020Q4,5,600057,厦门象屿,1.91%,20.1,102.72
005569,2020Q4,6,600449,宁夏建材,1.79%,7.64,96.42
005569,2020Q4,7,002367,康力电梯,1.58%,10.46,85.35
005569,2020Q4,8,000488,晨鸣纸业,1.57%,17.68,84.49
005569,2020Q4,9,600676,交运股份,1.56%,20.91,83.85
005569,2020Q4,10,600655,豫园股份,1.53%,11.27,82.39
005570,2021Q1,1,002372,伟星新材,3.99%,3.6,90.94
005570,2021Q1,2,002541,鸿路钢构,3.83%,1.77,87.21
005570,2021Q1,3,600019,宝钢股份,3.77%,10.62,85.81
005570,2021Q1,4,600926,杭州银行,3.71%,5.0,84.45
005570,2021Q1,5,601318,中国平安,3.45%,1.0,78.7
005570,2021Q1,6,601717,郑煤机,3.31%,6.57,75.49
005570,2021Q1,7,000002,万科A,3.29%,2.5,75.0
005570,2021Q1,8,000636,风华高科,3.17%,2.32,72.29
005570,2021Q1,9,600258,首旅酒店,3.13%,2.62,71.4
005570,2021Q1,10,600690,海尔智家,2.87%,2.1,65.48
005570,2020Q1,1,000002,万科A,3.98%,3.95,113.37
005570,2020Q1,2,600048,保利地产,3.93%,7.07,111.85
005570,2020Q1,3,300601,康泰生物,3.07%,0.5,87.25
005570,2020Q1,4,002352,顺丰控股,2.94%,0.95,83.82
005570,2020Q1,5,603678,火炬电子,2.41%,0.95,68.69
005570,2020Q1,6,000333,美的集团,2.39%,0.69,67.92
005570,2020Q1,7,601888,中国中免,2.38%,0.24,67.79
005570,2020Q1,8,601100,恒立液压,2.30%,0.58,65.54
005570,2020Q1,9,601919,中远海控,2.30%,5.36,65.45
005570,2020Q1,10,002594,比亚迪,2.25%,0.33,64.12
005570,2020Q2,1,600031,三一重工,2.87%,3.5,87.12
005570,2020Q2,2,601012,隆基股份,2.62%,1.06,79.51
005570,2020Q2,3,600383,金地集团,2.58%,5.38,78.3
005570,2020Q2,4,000581,威孚高科,2.53%,3.06,76.81
005570,2020Q2,5,002443,金洲管道,2.46%,9.55,74.49
005570,2020Q2,6,002352,顺丰控股,2.44%,0.91,73.89
005570,2020Q2,7,600036,招商银行,2.43%,2.05,73.8
005570,2020Q2,8,000656,金科股份,2.43%,8.15,73.76
005570,2020Q2,9,000961,中南建设,2.43%,8.04,73.73
005570,2020Q2,10,603915,国茂股份,2.42%,3.32,73.47
005570,2020Q3,1,601816,京沪高铁,15.59%,90.66,559.34
005570,2020Q3,2,002475,立讯精密,2.86%,2.0,102.48
005570,2020Q3,3,002242,九阳股份,2.43%,2.34,87.33
005570,2020Q3,4,600325,华发股份,2.38%,12.12,85.57
005570,2020Q3,5,002146,荣盛发展,2.30%,10.18,82.46
005570,2020Q3,6,600048,保利地产,2.29%,5.57,82.32
005570,2020Q3,7,000718,苏宁环球,2.28%,26.49,81.85
005570,2020Q3,8,000488,晨鸣纸业,2.28%,16.55,81.73
005570,2020Q3,9,600867,通化东宝,2.19%,4.5,78.44
005570,2020Q3,10,002624,完美世界,2.18%,1.36,78.39
005570,2020Q4,1,601816,京沪高铁,9.45%,90.66,509.48
005570,2020Q4,2,601658,邮储银行,3.19%,33.2,171.95
005570,2020Q4,3,601369,陕鼓动力,2.07%,20.0,111.4
005570,2020Q4,4,601366,利群股份,1.99%,15.27,107.04
005570,2020Q4,5,600057,厦门象屿,1.91%,20.1,102.72
005570,2020Q4,6,600449,宁夏建材,1.79%,7.64,96.42
005570,2020Q4,7,002367,康力电梯,1.58%,10.46,85.35
005570,2020Q4,8,000488,晨鸣纸业,1.57%,17.68,84.49
005570,2020Q4,9,600676,交运股份,1.56%,20.91,83.85
005570,2020Q4,10,600655,豫园股份,1.53%,11.27,82.39
005612,2021Q1,1,600519,贵州茅台,8.84%,7.2,14466.21
005612,2021Q1,2,00700,腾讯控股,8.82%,28.0,14435.67
005612,2021Q1,3,03690,美团-W,8.17%,53.0,13357.73
005612,2021Q1,4,600036,招商银行,7.50%,240.02,12264.91
005612,2021Q1,5,000858,五粮液,6.88%,42.0,11255.91
005612,2021Q1,6,002415,海康威视,6.24%,182.5,10202.01
005612,2021Q1,7,000333,美的集团,5.63%,112.0,9209.83
005612,2021Q1,8,00168,青岛啤酒股份,4.09%,115.0,6696.78
005612,2021Q1,9,00883,中国海洋石油,3.40%,810.0,5565.76
005612,2021Q1,10,02333,长城汽车,3.34%,300.0,5464.09
005612,2020Q1,1,600519,贵州茅台,10.13%,8.3,16584.8
005612,2020Q1,2,000858,五粮液,9.63%,54.0,15760.57
005612,2020Q1,3,03690,美团-W,8.18%,54.0,13389.15
005612,2020Q1,4,00700,腾讯控股,7.83%,27.0,12816.49
005612,2020Q1,5,000333,美的集团,6.92%,115.01,11321.67
005612,2020Q1,6,02333,长城汽车,6.16%,450.0,10074.43
005612,2020Q1,7,600036,招商银行,5.10%,190.02,8351.29
005612,2020Q1,8,00388,香港交易所,4.37%,20.0,7153.94
005612,2020Q1,9,00168,青岛啤酒股份,3.05%,73.0,4988.91
005612,2020Q1,10,601021,春秋航空,2.57%,76.0,4212.57
005612,2020Q2,1,600519,贵州茅台,9.83%,8.45,14099.99
005612,2020Q2,2,03690,美团-W,9.63%,65.0,13810.84
005612,2020Q2,3,000858,五粮液,8.63%,56.0,12376.51
005612,2020Q2,4,00700,腾讯控股,7.83%,25.0,11236.63
005612,2020Q2,5,000333,美的集团,6.79%,134.1,9735.88
005612,2020Q2,6,00388,香港交易所,4.43%,20.0,6358.42
005612,2020Q2,7,02333,长城汽车,4.22%,700.0,6046.47
005612,2020Q2,8,600036,招商银行,4.14%,165.02,5940.64
005612,2020Q2,9,600872,中炬高新,3.65%,80.0,5240.09
005612,2020Q2,10,601899,紫金矿业,2.79%,650.01,3997.53
005612,2020Q3,1,600519,贵州茅台,9.97%,10.9,15946.42
005612,2020Q3,2,00700,腾讯控股,9.97%,35.0,15940.44
005612,2020Q3,3,03690,美团-W,6.68%,68.0,10677.38
005612,2020Q3,4,000858,五粮液,5.99%,56.0,9583.11
005612,2020Q3,5,600872,中炬高新,5.13%,140.0,8194.38
005612,2020Q3,6,000333,美的集团,4.86%,130.03,7774.67
005612,2020Q3,7,00388,香港交易所,4.52%,24.0,7234.44
005612,2020Q3,8,600036,招商银行,3.80%,180.02,6070.2
005612,2020Q3,9,01177,中国生物制药,3.42%,410.0,5467.85
005612,2020Q3,10,01066,威高股份,3.17%,321.6,5064.46
005612,2020Q4,1,600519,贵州茅台,10.35%,15.0,16665.78
005612,2020Q4,2,000651,格力电器,8.43%,260.0,13571.88
005612,2020Q4,3,600036,招商银行,8.02%,400.0,12911.94
005612,2020Q4,4,00700,腾讯控股,7.55%,35.0,12158.61
005612,2020Q4,5,000333,美的集团,6.32%,210.03,10169.8
005612,2020Q4,6,600872,中炬高新,4.62%,155.66,7440.4
005612,2020Q4,7,02238,广汽集团,4.42%,1000.0,7117.72
005612,2020Q4,8,000858,五粮液,4.01%,56.0,6451.46
005612,2020Q4,9,000568,泸州老窖,3.71%,80.99,5965.21
005612,2020Q4,10,01177,中国生物制药,3.48%,600.0,5602.81
005620,2021Q1,1,603877,太平鸟,9.52%,236.38,11346.08
005620,2021Q1,2,603589,口子窖,9.38%,180.29,11177.73
005620,2021Q1,3,002705,新宝股份,8.10%,277.06,9653.28
005620,2021Q1,4,603708,家家悦,6.97%,400.94,8307.57
005620,2021Q1,5,603345,安井食品,6.26%,35.74,7453.91
005620,2021Q1,6,06969,思摩尔国际,6.09%,181.6,7259.83
005620,2021Q1,7,00700,腾讯控股,5.23%,12.09,6233.12
005620,2021Q1,8,603429,集友股份,4.54%,186.32,5405.12
005620,2021Q1,9,01995,永升生活服务,4.28%,308.8,5105.0
005620,2021Q1,10,01810,小米集团-W,3.89%,213.02,4636.04
005620,2020Q1,1,002078,太阳纸业,9.08%,804.21,11604.72
005620,2020Q1,2,002705,新宝股份,8.81%,266.46,11257.99
005620,2020Q1,3,06969,思摩尔国际,7.23%,183.5,9243.29
005620,2020Q1,4,603589,口子窖,6.41%,118.93,8193.99
005620,2020Q1,5,603877,太平鸟,6.30%,268.39,8051.6
005620,2020Q1,6,603345,安井食品,6.30%,41.73,8047.71
005620,2020Q1,7,603708,家家悦,6.04%,362.5,7721.35
005620,2020Q1,8,300413,芒果超媒,5.72%,100.84,7310.81
005620,2020Q1,9,601888,中国中免,5.24%,23.7,6695.39
005620,2020Q1,10,600060,海信视像,4.86%,540.55,6205.52
005620,2020Q2,1,603708,家家悦,9.80%,534.37,19274.89
005620,2020Q2,2,002705,新宝股份,9.77%,464.25,19220.05
005620,2020Q2,3,603589,口子窖,8.92%,346.05,17551.84
005620,2020Q2,4,601888,中国中免,7.28%,64.27,14328.18
005620,2020Q2,5,000876,新希望,6.72%,477.32,13221.79
005620,2020Q2,6,002078,太阳纸业,6.08%,847.78,11953.7
005620,2020Q2,7,603345,安井食品,5.97%,68.24,11748.62
005620,2020Q2,8,600060,海信视像,4.80%,727.7,9445.55
005620,2020Q2,9,300413,芒果超媒,4.41%,128.68,8672.95
005620,2020Q2,10,002352,顺丰控股,4.29%,103.96,8441.5
005620,2020Q3,1,603589,口子窖,9.73%,195.34,9943.03
005620,2020Q3,2,603708,家家悦,8.83%,183.04,9016.46
005620,2020Q3,3,601888,中国中免,8.43%,55.91,8612.26
005620,2020Q3,4,000876,新希望,7.83%,268.6,8004.32
005620,2020Q3,5,002078,太阳纸业,5.45%,584.56,5565.01
005620,2020Q3,6,603238,诺邦股份,5.36%,129.84,5479.25
005620,2020Q3,7,603345,安井食品,5.00%,43.28,5106.79
005620,2020Q3,8,002624,完美世界,4.89%,86.74,4999.73
005620,2020Q3,9,002705,新宝股份,4.30%,120.42,4392.9
005620,2020Q3,10,002695,煌上煌,4.16%,168.65,4253.39
005620,2020Q4,1,601888,中国中免,9.18%,25.22,1694.96
005620,2020Q4,2,603708,家家悦,8.59%,49.09,1585.55
005620,2020Q4,3,603345,安井食品,7.02%,15.09,1294.84
005620,2020Q4,4,002705,新宝股份,5.63%,55.94,1039.37
005620,2020Q4,5,603429,集友股份,4.65%,24.09,857.59
005620,2020Q4,6,000876,新希望,4.62%,27.12,852.38
005620,2020Q4,7,300413,芒果超媒,4.55%,19.24,838.88
005620,2020Q4,8,002127,南极电商,3.91%,62.26,722.17
005620,2020Q4,9,002714,牧原股份,3.65%,5.51,673.11
005620,2020Q4,10,002695,煌上煌,3.58%,29.92,660.63
005621,2021Q1,1,603877,太平鸟,9.52%,236.38,11346.08
005621,2021Q1,2,603589,口子窖,9.38%,180.29,11177.73
005621,2021Q1,3,002705,新宝股份,8.10%,277.06,9653.28
005621,2021Q1,4,603708,家家悦,6.97%,400.94,8307.57
005621,2021Q1,5,603345,安井食品,6.26%,35.74,7453.91
005621,2021Q1,6,06969,思摩尔国际,6.09%,181.6,7259.83
005621,2021Q1,7,00700,腾讯控股,5.23%,12.09,6233.12
005621,2021Q1,8,603429,集友股份,4.54%,186.32,5405.12
005621,2021Q1,9,01995,永升生活服务,4.28%,308.8,5105.0
005621,2021Q1,10,01810,小米集团-W,3.89%,213.02,4636.04
005621,2020Q1,1,002078,太阳纸业,9.08%,804.21,11604.72
005621,2020Q1,2,002705,新宝股份,8.81%,266.46,11257.99
005621,2020Q1,3,06969,思摩尔国际,7.23%,183.5,9243.29
005621,2020Q1,4,603589,口子窖,6.41%,118.93,8193.99
005621,2020Q1,5,603877,太平鸟,6.30%,268.39,8051.6
005621,2020Q1,6,603345,安井食品,6.30%,41.73,8047.71
005621,2020Q1,7,603708,家家悦,6.04%,362.5,7721.35
005621,2020Q1,8,300413,芒果超媒,5.72%,100.84,7310.81
005621,2020Q1,9,601888,中国中免,5.24%,23.7,6695.39
005621,2020Q1,10,600060,海信视像,4.86%,540.55,6205.52
005621,2020Q2,1,603708,家家悦,9.80%,534.37,19274.89
005621,2020Q2,2,002705,新宝股份,9.77%,464.25,19220.05
005621,2020Q2,3,603589,口子窖,8.92%,346.05,17551.84
005621,2020Q2,4,601888,中国中免,7.28%,64.27,14328.18
005621,2020Q2,5,000876,新希望,6.72%,477.32,13221.79
005621,2020Q2,6,002078,太阳纸业,6.08%,847.78,11953.7
005621,2020Q2,7,603345,安井食品,5.97%,68.24,11748.62
005621,2020Q2,8,600060,海信视像,4.80%,727.7,9445.55
005621,2020Q2,9,300413,芒果超媒,4.41%,128.68,8672.95
005621,2020Q2,10,002352,顺丰控股,4.29%,103.96,8441.5
005621,2020Q3,1,603589,口子窖,9.73%,195.34,9943.03
005621,2020Q3,2,603708,家家悦,8.83%,183.04,9016.46
005621,2020Q3,3,601888,中国中免,8.43%,55.91,8612.26
005621,2020Q3,4,000876,新希望,7.83%,268.6,8004.32
005621,2020Q3,5,002078,太阳纸业,5.45%,584.56,5565.01
005621,2020Q3,6,603238,诺邦股份,5.36%,129.84,5479.25
005621,2020Q3,7,603345,安井食品,5.00%,43.28,5106.79
005621,2020Q3,8,002624,完美世界,4.89%,86.74,4999.73
005621,2020Q3,9,002705,新宝股份,4.30%,120.42,4392.9
005621,2020Q3,10,002695,煌上煌,4.16%,168.65,4253.39
005621,2020Q4,1,601888,中国中免,9.18%,25.22,1694.96
005621,2020Q4,2,603708,家家悦,8.59%,49.09,1585.55
005621,2020Q4,3,603345,安井食品,7.02%,15.09,1294.84
005621,2020Q4,4,002705,新宝股份,5.63%,55.94,1039.37
005621,2020Q4,5,603429,集友股份,4.65%,24.09,857.59
005621,2020Q4,6,000876,新希望,4.62%,27.12,852.38
005621,2020Q4,7,300413,芒果超媒,4.55%,19.24,838.88
005621,2020Q4,8,002127,南极电商,3.91%,62.26,722.17
005621,2020Q4,9,002714,牧原股份,3.65%,5.51,673.11
005621,2020Q4,10,002695,煌上煌,3.58%,29.92,660.63
005628,2021Q1,1,600519,贵州茅台,6.22%,0.01,20.09
005628,2021Q1,2,002493,荣盛石化,6.05%,0.71,19.55
005628,2021Q1,3,600862,中航高科,5.23%,0.66,16.91
005628,2021Q1,4,300896,爱美客,4.59%,0.04,14.83
005628,2021Q1,5,002985,北摩高科,4.57%,0.1,14.76
005628,2021Q1,6,600754,锦江酒店,4.47%,0.26,14.43
005628,2021Q1,7,000703,恒逸石化,4.44%,0.98,14.36
005628,2021Q1,8,600438,通威股份,4.26%,0.42,13.75
005628,2021Q1,9,600143,金发科技,3.29%,0.49,10.64
005628,2021Q1,10,600760,中航沈飞,3.21%,0.16,10.39
005628,2020Q1,1,002493,荣盛石化,6.32%,0.71,19.6
005628,2020Q1,2,600760,中航沈飞,6.30%,0.25,19.55
005628,2020Q1,3,600438,通威股份,5.95%,0.48,18.45
005628,2020Q1,4,300014,亿纬锂能,5.51%,0.21,17.12
005628,2020Q1,5,600346,恒力石化,5.14%,0.57,15.94
005628,2020Q1,6,600862,中航高科,4.75%,0.49,14.75
005628,2020Q1,7,300750,宁德时代,4.53%,0.04,14.04
005628,2020Q1,8,600456,宝钛股份,4.20%,0.25,13.02
005628,2020Q1,9,600109,国金证券,4.04%,0.77,12.53
005628,2020Q1,10,601901,方正证券,4.01%,1.2,12.44
005628,2020Q2,1,300750,宁德时代,5.72%,0.1,20.92
005628,2020Q2,2,603283,赛腾股份,5.12%,0.36,18.73
005628,2020Q2,3,300433,蓝思科技,4.65%,0.53,17.02
005628,2020Q2,4,601012,隆基股份,4.10%,0.2,15.0
005628,2020Q2,5,600760,中航沈飞,3.91%,0.25,14.32
005628,2020Q2,6,000547,航天发展,3.72%,0.64,13.61
005628,2020Q2,7,000878,云南铜业,3.69%,0.99,13.52
005628,2020Q2,8,600862,中航高科,3.34%,0.49,12.21
005628,2020Q2,9,002013,中航机电,3.32%,1.06,12.16
005628,2020Q2,10,600109,国金证券,3.22%,0.77,11.77
005628,2020Q3,1,300760,迈瑞医疗,9.75%,0.14,42.8
005628,2020Q3,2,600276,恒瑞医药,9.46%,0.45,41.54
005628,2020Q3,3,000333,美的集团,8.85%,0.65,38.86
005628,2020Q3,4,600519,贵州茅台,6.67%,0.02,29.26
005628,2020Q3,5,603288,海天味业,5.38%,0.19,23.64
005628,2020Q3,6,688019,安集科技,4.79%,0.05,21.04
005628,2020Q3,7,000656,金科股份,4.29%,2.31,18.85
005628,2020Q3,8,002714,牧原股份,3.36%,0.18,14.76
005628,2020Q3,9,300009,安科生物,3.26%,0.8,14.32
005628,2020Q3,10,688266,泽璟制药,3.14%,0.17,13.76
005628,2020Q4,1,300015,爱尔眼科,7.22%,0.88,34.65
005628,2020Q4,2,000002,万科A,6.46%,1.21,31.04
005628,2020Q4,3,000876,新希望,5.17%,0.79,24.83
005628,2020Q4,4,600585,海螺水泥,4.70%,0.41,22.59
005628,2020Q4,5,600519,贵州茅台,4.63%,0.02,22.22
005628,2020Q4,6,600048,保利地产,4.37%,1.41,20.97
005628,2020Q4,7,000656,金科股份,4.13%,2.49,19.82
005628,2020Q4,8,600383,金地集团,3.76%,1.28,18.04
005628,2020Q4,9,000895,双汇发展,3.27%,0.4,15.72
005628,2020Q4,10,603866,桃李面包,3.19%,0.31,15.34
005629,2021Q1,1,600519,贵州茅台,6.22%,0.01,20.09
005629,2021Q1,2,002493,荣盛石化,6.05%,0.71,19.55
005629,2021Q1,3,600862,中航高科,5.23%,0.66,16.91
005629,2021Q1,4,300896,爱美客,4.59%,0.04,14.83
005629,2021Q1,5,002985,北摩高科,4.57%,0.1,14.76
005629,2021Q1,6,600754,锦江酒店,4.47%,0.26,14.43
005629,2021Q1,7,000703,恒逸石化,4.44%,0.98,14.36
005629,2021Q1,8,600438,通威股份,4.26%,0.42,13.75
005629,2021Q1,9,600143,金发科技,3.29%,0.49,10.64
005629,2021Q1,10,600760,中航沈飞,3.21%,0.16,10.39
005629,2020Q1,1,002493,荣盛石化,6.32%,0.71,19.6
005629,2020Q1,2,600760,中航沈飞,6.30%,0.25,19.55
005629,2020Q1,3,600438,通威股份,5.95%,0.48,18.45
005629,2020Q1,4,300014,亿纬锂能,5.51%,0.21,17.12
005629,2020Q1,5,600346,恒力石化,5.14%,0.57,15.94
005629,2020Q1,6,600862,中航高科,4.75%,0.49,14.75
005629,2020Q1,7,300750,宁德时代,4.53%,0.04,14.04
005629,2020Q1,8,600456,宝钛股份,4.20%,0.25,13.02
005629,2020Q1,9,600109,国金证券,4.04%,0.77,12.53
005629,2020Q1,10,601901,方正证券,4.01%,1.2,12.44
005629,2020Q2,1,300750,宁德时代,5.72%,0.1,20.92
005629,2020Q2,2,603283,赛腾股份,5.12%,0.36,18.73
005629,2020Q2,3,300433,蓝思科技,4.65%,0.53,17.02
005629,2020Q2,4,601012,隆基股份,4.10%,0.2,15.0
005629,2020Q2,5,600760,中航沈飞,3.91%,0.25,14.32
005629,2020Q2,6,000547,航天发展,3.72%,0.64,13.61
005629,2020Q2,7,000878,云南铜业,3.69%,0.99,13.52
005629,2020Q2,8,600862,中航高科,3.34%,0.49,12.21
005629,2020Q2,9,002013,中航机电,3.32%,1.06,12.16
005629,2020Q2,10,600109,国金证券,3.22%,0.77,11.77
005629,2020Q3,1,300760,迈瑞医疗,9.75%,0.14,42.8
005629,2020Q3,2,600276,恒瑞医药,9.46%,0.45,41.54
005629,2020Q3,3,000333,美的集团,8.85%,0.65,38.86
005629,2020Q3,4,600519,贵州茅台,6.67%,0.02,29.26
005629,2020Q3,5,603288,海天味业,5.38%,0.19,23.64
005629,2020Q3,6,688019,安集科技,4.79%,0.05,21.04
005629,2020Q3,7,000656,金科股份,4.29%,2.31,18.85
005629,2020Q3,8,002714,牧原股份,3.36%,0.18,14.76
005629,2020Q3,9,300009,安科生物,3.26%,0.8,14.32
005629,2020Q3,10,688266,泽璟制药,3.14%,0.17,13.76
005629,2020Q4,1,300015,爱尔眼科,7.22%,0.88,34.65
005629,2020Q4,2,000002,万科A,6.46%,1.21,31.04
005629,2020Q4,3,000876,新希望,5.17%,0.79,24.83
005629,2020Q4,4,600585,海螺水泥,4.70%,0.41,22.59
005629,2020Q4,5,600519,贵州茅台,4.63%,0.02,22.22
005629,2020Q4,6,600048,保利地产,4.37%,1.41,20.97
005629,2020Q4,7,000656,金科股份,4.13%,2.49,19.82
005629,2020Q4,8,600383,金地集团,3.76%,1.28,18.04
005629,2020Q4,9,000895,双汇发展,3.27%,0.4,15.72
005629,2020Q4,10,603866,桃李面包,3.19%,0.31,15.34
005635,2021Q1,1,600900,长江电力,2.74%,22.67,486.04
005635,2021Q1,2,300124,汇川技术,2.15%,4.47,382.23
005635,2021Q1,3,000001,平安银行,2.07%,16.73,368.23
005635,2021Q1,4,601318,中国平安,1.92%,4.34,341.56
005635,2021Q1,5,689009,九号公司,1.83%,5.07,324.49
005635,2021Q1,6,002460,赣锋锂业,1.60%,3.01,283.72
005635,2021Q1,7,601166,兴业银行,1.38%,10.19,245.48
005635,2021Q1,8,603486,科沃斯,1.35%,1.76,240.24
005635,2021Q1,9,603806,福斯特,1.35%,2.79,239.69
005635,2021Q1,10,600519,贵州茅台,1.24%,0.11,220.99
005635,2020Q1,1,601318,中国平安,3.85%,11.23,976.79
005635,2020Q1,2,600519,贵州茅台,2.67%,0.34,679.32
005635,2020Q1,3,000725,京东方A,1.83%,77.55,465.3
005635,2020Q1,4,600900,长江电力,1.71%,22.61,433.21
005635,2020Q1,5,000858,五粮液,1.70%,1.48,431.94
005635,2020Q1,6,002714,牧原股份,1.68%,5.55,427.83
005635,2020Q1,7,601166,兴业银行,1.66%,20.23,422.2
005635,2020Q1,8,002594,比亚迪,1.52%,1.99,386.66
005635,2020Q1,9,002475,立讯精密,1.43%,6.49,364.01
005635,2020Q1,10,689009,九号公司,1.39%,5.07,353.32
005635,2020Q2,1,601318,中国平安,3.81%,12.76,973.08
005635,2020Q2,2,600519,贵州茅台,3.00%,0.46,767.51
005635,2020Q2,3,000001,平安银行,2.69%,45.37,688.26
005635,2020Q2,4,600030,中信证券,2.40%,20.47,614.71
005635,2020Q2,5,601328,交通银行,2.40%,135.31,614.31
005635,2020Q2,6,601166,兴业银行,2.07%,32.75,528.26
005635,2020Q2,7,000333,美的集团,2.06%,7.26,527.08
005635,2020Q2,8,601838,成都银行,1.96%,50.65,500.42
