,fund_code,short_name,name,fund_type,full_name
2661,003500,XYJLZQ,鑫元聚利债券,债券型,XINYUANJULIZHAIQUAN
2662,003501,TDRZWJLHPZHH,泰达睿智稳健灵活配置混合,混合型,TAIDARUIZHIWENJIANLINGHUOPEIZHIHUNHE
2663,003502,JYXRHHA,金鹰鑫瑞混合A,混合型,JINYINGXINRUIHUNHEA
2664,003503,JYXRHHC,金鹰鑫瑞混合C,混合型,JINYINGXINRUIHUNHEC
2665,003504,JSCCJYFLZQA,景顺长城景颐丰利债券A,债券型,JINGSHUNCHANGCHENGJINGYIFENGLIZHAIQUANA
2666,003505,JSCCJYFLZQC,景顺长城景颐丰利债券C,债券型,JINGSHUNCHANGCHENGJINGYIFENGLIZHAIQUANC
2667,003510,CSKZZZQA,长盛可转债债券A,债券型,CHANGSHENGKEZHUANZHAIZHAIQUANA
2668,003511,CSKZZZQC,长盛可转债债券C,债券型,CHANGSHENGKEZHUANZHAIZHAIQUANC
2669,003512,SWLXAXYXHHC,申万菱信安鑫优选混合C,混合型,SHENWANLINGXINANXINYOUXUANHUNHEC
2670,003513,ZYXFSJ,中邮消费升级,混合型,ZHONGYOUXIAOFEISHENGJI
2671,003514,GSABAXCZ,国寿安保安享纯债,债券型,GUOSHOUANBAOANXIANGCHUNZHAI
2672,003515,GTLSBHB,国泰利是宝货币,货币型,GUOTAILISHIBAOHUOBI
2673,003516,GTRADCLLHPZHH,国泰融安多策略灵活配置混合,混合型,GUOTAIRONGANDUOCELUELINGHUOPEIZHIHUNHE
2674,003517,GTRLCZZQ,国泰润利纯债债券,债券型,GUOTAIRUNLICHUNZHAIZHAIQUAN
2675,003518,WJXRCZA,万家鑫瑞纯债A,债券型,WANJIAXINRUICHUNZHAIA
2676,003519,WJXRCZE,万家鑫瑞纯债E,债券型,WANJIAXINRUICHUNZHAIE
2677,003520,WJ13NZJZCZA,万家1-3年政金债纯债A,债券型,WANJIA13NIANZHENGJINZHAICHUNZHAIA
2678,003521,WJ13NZJZCZC,万家1-3年政金债纯债C,债券型,WANJIA13NIANZHENGJINZHAICHUNZHAIC
2679,003525,XYXJSYHB,兴银现金收益货币,货币型,XINGYINXIANJINSHOUYIHUOBI
2680,003526,NYHLJSCZ3GYDKZ,农银汇理金穗纯债3个月定开债,定开债券,NONGYINHUILIJINSUICHUNZHAI3GEYUEDINGKAIZHAI
2681,003527,PHFTZQ,鹏华丰腾债券,债券型,PENGHUAFENGTENGZHAIQUAN
2682,003528,HTFCTLDKZA,汇添富长添利定开债A,定开债券,HUITIANFUCHANGTIANLIDINGKAIZHAIA
2683,003529,HTFCTLDKZC,汇添富长添利定开债C,定开债券,HUITIANFUCHANGTIANLIDINGKAIZHAIC
2684,003532,HTFXLDKZQA,汇添富鑫利定开债券A,定开债券,HUITIANFUXINLIDINGKAIZHAIQUANA
2685,003533,HTFXLDKZQC,汇添富鑫利定开债券C,定开债券,HUITIANFUXINLIDINGKAIZHAIQUANC
2686,003534,PYASRRFHBA,浦银安盛日日丰货币A,货币型,PUYINANSHENGRIRIFENGHUOBIA
2687,003535,PYASRRFHBB,浦银安盛日日丰货币B,货币型,PUYINANSHENGRIRIFENGHUOBIB
2688,003536,PYASRRFHBD,浦银安盛日日丰货币D,货币型,PUYINANSHENGRIRIFENGHUOBID
2689,003537,ZSZLBHBA,招商招利宝货币A,货币型,ZHAOSHANGZHAOLIBAOHUOBIA
2690,003538,ZSZLBHBB,招商招利宝货币B,货币型,ZHAOSHANGZHAOLIBAOHUOBIB
2691,003539,AXXJZLHBB,安信现金增利货币B,货币型,ANXINXIANJINZENGLIHUOBIB
2692,003542,CTCZZQC,财通纯债债券C,债券型,CAITONGCHUNZHAIZHAIQUANC
2693,003545,DXXLZQA,东兴兴利债券A,债券型,DONGXINGXINGLIZHAIQUANA
2694,003547,PHFLZQ,鹏华丰禄债券,债券型,PENGHUAFENGLUZHAIQUAN
2695,003548,TDHLHS300ZSZQC,泰达宏利沪深300指数增强C,股票指数,TAIDAHONGLIHUSHEN300ZHISHUZENGQIANGC
2696,003549,ZSHYCZ,浙商惠裕纯债,债券型,ZHESHANGHUIYUCHUNZHAI
2697,003550,TDGGDLHHC,泰达改革动力混合C,混合型,TAIDAGAIGEDONGLIHUNHEC
2698,003554,TDHLDSJHHC,泰达宏利大数据混合C,混合型,TAIDAHONGLIDASHUJUHUNHEC
2699,003561,NDCZJXA,诺德成长精选A,混合型,NUODECHENGZHANGJINGXUANA
2700,003562,NDCZJXC,诺德成长精选C,混合型,NUODECHENGZHANGJINGXUANC
2701,003564,BSAC3GYDKZA,博时安诚3个月定开债A,定开债券,BOSHIANCHENG3GEYUEDINGKAIZHAIA
2702,003565,BSAC3GYDKZC,博时安诚3个月定开债C,定开债券,BOSHIANCHENG3GEYUEDINGKAIZHAIC
2703,003566,BSZXCZZQ,博时臻选纯债债券,债券型,BOSHIZHENXUANCHUNZHAIZHAIQUAN
2704,003567,HXHYJQHH,华夏行业景气混合,混合型,HUAXIAHANGYEJINGQIHUNHE
2705,003568,PAHLCZ,平安惠利纯债,债券型,PINGANHUILICHUNZHAI
2706,003569,ZSZFCZA,招商招丰纯债A,债券型,ZHAOSHANGZHAOFENGCHUNZHAIA
2707,003570,ZSZFCZC,招商招丰纯债C,债券型,ZHAOSHANGZHAOFENGCHUNZHAIC
2708,003571,ZSZQCZA,招商招琪纯债A,债券型,ZHAOSHANGZHAOQICHUNZHAIA
2709,003572,ZSZQCZC,招商招琪纯债C,债券型,ZHAOSHANGZHAOQICHUNZHAIC
2710,003573,ZXJTWYDKZA,中信建投稳裕定开债A,定开债券,ZHONGXINJIANTOUWENYUDINGKAIZHAIA
2711,003574,DCHLCZ,大成惠利纯债,债券型,DACHENGHUILICHUNZHAI
2712,003575,DCHYCZ,大成惠益纯债,债券型,DACHENGHUIYICHUNZHAI
2713,003578,ZJZZ500C,中金中证500C,股票指数,ZHONGJINZHONGZHENG500C
2714,003579,ZJHS300C,中金沪深300C,股票指数,ZHONGJINHUSHEN300C
2715,003580,TKHGSJZYXHH,泰康沪港深价值优选混合,混合型,TAIKANGHUGANGSHENJIAZHIYOUXUANHUNHE
2716,003581,QHLHGMJKHHA,前海联合国民健康混合A,混合型,QIANHAILIANHEGUOMINJIANKANGHUNHEA
2717,003582,ZJLHDCLHH,中金量化多策略混合,混合型,ZHONGJINLIANGHUADUOCELUEHUNHE
2718,003583,JXWDXLZQA,建信稳定鑫利债券A,债券型,JIANXINWENDINGXINLIZHAIQUANA
2719,003584,JXWDXLZQC,建信稳定鑫利债券C,债券型,JIANXINWENDINGXINLIZHAIQUANC
2720,003585,XFXJBHB,先锋现金宝货币,货币型,XIANFENGXIANJINBAOHUOBI
2721,003586,XFJYHHA,先锋精一混合A,混合型,XIANFENGJINGYIHUNHEA
2722,003587,XFJYHHC,先锋精一混合C,混合型,XIANFENGJINGYIHUNHEC
2723,003588,DWZXBHBA,东吴增鑫宝货币A,货币型,DONGWUZENGXINBAOHUOBIA
2724,003589,DWZXBHBB,东吴增鑫宝货币B,货币型,DONGWUZENGXINBAOHUOBIB
2725,003590,JXRFCZZQ,建信睿富纯债债券,债券型,JIANXINRUIFUCHUNZHAIZHAIQUAN
2726,003591,HTBRXLHHA,华泰柏瑞享利混合A,混合型,HUATAIBAIRUIXIANGLIHUNHEA
2727,003592,HTBRXLHHC,华泰柏瑞享利混合C,混合型,HUATAIBAIRUIXIANGLIHUNHEC
2728,003593,GTJQHYLHPZHH,国泰景气行业灵活配置混合,混合型,GUOTAIJINGQIHANGYELINGHUOPEIZHIHUNHE
2729,003594,CSSCLHPZHHA,长盛盛崇灵活配置混合A,混合型,CHANGSHENGSHENGCHONGLINGHUOPEIZHIHUNHEA
2730,003595,CSSCLHPZHHC,长盛盛崇灵活配置混合C,混合型,CHANGSHENGSHENGCHONGLINGHUOPEIZHIHUNHEC
2731,003598,HSRFLHPZHHA,华商润丰灵活配置混合A,混合型,HUASHANGRUNFENGLINGHUOPEIZHIHUNHEA
2732,003601,SWLXAXJXHHA,申万菱信安鑫精选混合A,混合型,SHENWANLINGXINANXINJINGXUANHUNHEA
2733,003602,SWLXAXJXHHC,申万菱信安鑫精选混合C,混合型,SHENWANLINGXINANXINJINGXUANHUNHEC
2734,003603,JSCCTAHBHHA,景顺长城泰安回报混合A,混合型,JINGSHUNCHANGCHENGTAIANHUIBAOHUNHEA
2735,003604,JSCCTAHBHHC,景顺长城泰安回报混合C,混合型,JINGSHUNCHANGCHENGTAIANHUIBAOHUNHEC
2736,003605,JSCCJTHLDKZA,景顺长城景泰汇利定开债A,定开债券,JINGSHUNCHANGCHENGJINGTAIHUILIDINGKAIZHAIA
2737,003606,HFTQQSYZQMY,海富通全球收益债券美元,QDII,HAIFUTONGQUANQIUSHOUYIZHAIQUANMEIYUAN
2738,003607,BSFYCZZQ,博时富益纯债债券,债券型,BOSHIFUYICHUNZHAIZHAIQUAN
2739,003610,NFRAA,南方荣安A,混合型,NANFANGRONGANA
2740,003611,NFRAC,南方荣安C,混合型,NANFANGRONGANC
2741,003612,NFZYZQA,南方卓元债券A,债券型,NANFANGZHUOYUANZHAIQUANA
2742,003613,NFZYZQC,南方卓元债券C,债券型,NANFANGZHUOYUANZHAIQUANC
2743,003614,XCJRZQA,信诚景瑞债券A,债券型,XINCHENGJINGRUIZHAIQUANA
2744,003615,XCJRZQC,信诚景瑞债券C,债券型,XINCHENGJINGRUIZHAIQUANC
2745,003618,ZSZWCZA,招商招旺纯债A,债券型,ZHAOSHANGZHAOWANGCHUNZHAIA
2746,003619,ZSZWCZC,招商招旺纯债C,债券型,ZHAOSHANGZHAOWANGCHUNZHAIC
2747,003624,CJHXZYGPFQSA,创金合信资源股票发起式A,股票型,CHUANGJINHEXINZIYUANGUPIAOFAQISHIA
2748,003625,CJHXZYGPFQSC,创金合信资源股票发起式C,股票型,CHUANGJINHEXINZIYUANGUPIAOFAQISHIC
2749,003626,PAXLHHA,平安鑫利混合A,混合型,PINGANXINLIHUNHEA
2750,003628,XYSYZQZQ,兴银收益增强债券,债券型,XINGYINSHOUYIZENGQIANGZHAIQUAN
2751,003629,STMGQQDYPZRMB,上投摩根全球多元配置人民币,QDII,SHANGTOUMOGENQUANQIUDUOYUANPEIZHIRENMINBI
2752,003630,STMGQQDYPZMYXC,上投摩根全球多元配置美元现钞,QDII,SHANGTOUMOGENQUANQIUDUOYUANPEIZHIMEIYUANXIANCHAO
2753,003631,STMGQQDYPZMYXH,上投摩根全球多元配置美元现汇,QDII,SHANGTOUMOGENQUANQIUDUOYUANPEIZHIMEIYUANXIANHUI
2754,003634,JSNYCYGP,嘉实农业产业股票,股票型,JIASHINONGYECHANYEGUPIAO
2755,003637,AXYXZQZQA,安信永鑫增强债券A,债券型,ANXINYONGXINZENGQIANGZHAIQUANA
2756,003638,AXYXZQZQC,安信永鑫增强债券C,债券型,ANXINYONGXINZENGQIANGZHAIQUANC
2757,003640,XYYFZQ,兴业裕丰债券,债券型,XINGYEYUFENGZHAIQUAN
2758,003641,CSSFLHPZHHA,长盛盛丰灵活配置混合A,混合型,CHANGSHENGSHENGFENGLINGHUOPEIZHIHUNHEA
2759,003642,CSSFLHPZHHC,长盛盛丰灵活配置混合C,混合型,CHANGSHENGSHENGFENGLINGHUOPEIZHIHUNHEC
2760,003646,CJHXZZ1000ZSZQA,创金合信中证1000指数增强A,股票指数,CHUANGJINHEXINZHONGZHENG1000ZHISHUZENGQIANGA
2761,003647,CJHXZZ1000ZSZQC,创金合信中证1000指数增强C,股票指数,CHUANGJINHEXINZHONGZHENG1000ZHISHUZENGQIANGC
2762,003648,RTTQZQ,融通通祺债券,债券型,RONGTONGTONGQIZHAIQUAN
2763,003650,RTTRZQ,融通通润债券,债券型,RONGTONGTONGRUNZHAIQUAN
2764,003651,BSFDCZ6GYDKZ,博时丰达纯债6个月定开债,定开债券,BOSHIFENGDACHUNZHAI6GEYUEDINGKAIZHAI
2765,003655,XDAYXCFHH,信达澳银新财富混合,混合型,XINDAAOYINXINCAIFUHUNHE
2766,003656,MSJYXYCZA,民生加银鑫元纯债A,债券型,MINSHENGJIAYINXINYUANCHUNZHAIA
2767,003657,MSJYXYCZC,民生加银鑫元纯债C,债券型,MINSHENGJIAYINXINYUANCHUNZHAIC
2768,003658,CSLHDCLLHPZHH,长盛量化多策略灵活配置混合,混合型,CHANGSHENGLIANGHUADUOCELUELINGHUOPEIZHIHUNHE
2769,003659,SXCLLHPZHH,山西策略灵活配置混合,混合型,SHANXICELUELINGHUOPEIZHIHUNHE
2770,003660,ZJCZLNZQA,中加纯债两年债券A,定开债券,ZHONGJIACHUNZHAILIANGNIANZHAIQUANA
2771,003661,ZJCZLNZQC,中加纯债两年债券C,定开债券,ZHONGJIACHUNZHAILIANGNIANZHAIQUANC
2772,003662,PHYSYNDKZ,鹏华永盛一年定开债,定开债券,PENGHUAYONGSHENGYINIANDINGKAIZHAI
2773,003663,PHXTDQKFHH,鹏华兴泰定期开放混合,混合型,PENGHUAXINGTAIDINGQIKAIFANGHUNHE
2774,003664,XWTLCZA,新沃通利纯债A,债券型,XINWOTONGLICHUNZHAIA
2775,003665,XWTLCZC,新沃通利纯债C,债券型,XINWOTONGLICHUNZHAIC
2776,003668,DFHYXCZA,东方红益鑫纯债A,债券型,DONGFANGHONGYIXINCHUNZHAIA
2777,003669,DFHYXCZC,东方红益鑫纯债C,债券型,DONGFANGHONGYIXINCHUNZHAIC
2778,003670,ZRWLWZTLHPZHH,中融物联网主题灵活配置混合,混合型,ZHONGRONGWULIANWANGZHUTILINGHUOPEIZHIHUNHE
2779,003671,XYYHZQ,兴业裕恒债券,债券型,XINGYEYUHENGZHAIQUAN
2780,003672,XYYHZQ,兴业裕华债券,债券型,XINGYEYUHUAZHAIQUAN
2781,003673,ZJFYCZZQ,中加丰裕纯债债券,债券型,ZHONGJIAFENGYUCHUNZHAIZHAIQUAN
2782,003674,RTTXZQ,融通通玺债券,债券型,RONGTONGTONGXIZHAIQUAN
2783,003678,ZRXJZLHBA,中融现金增利货币A,货币型,ZHONGRONGXIANJINZENGLIHUOBIA
2784,003679,ZRXJZLHBC,中融现金增利货币C,货币型,ZHONGRONGXIANJINZENGLIHUOBIC
2785,003680,HRYDSXZQA,华润元大双鑫债券A,债券型,HUARUNYUANDASHUANGXINZHAIQUANA
2786,003681,JXRXCZZQ,建信睿享纯债债券,债券型,JIANXINRUIXIANGCHUNZHAIZHAIQUAN
2787,003682,BSAHYNDKZFQSA,博时安弘一年定开债发起式A,定开债券,BOSHIANHONGYINIANDINGKAIZHAIFAQISHIA
2788,003683,BSAHYNDKZFQSC,博时安弘一年定开债发起式C,定开债券,BOSHIANHONGYINIANDINGKAIZHAIFAQISHIC
2789,003684,HAFRHHA,汇安丰融混合A,混合型,HUIANFENGRONGHUNHEA
2790,003685,HAFRHHC,汇安丰融混合C,混合型,HUIANFENGRONGHUNHEC
2791,003691,NYJTYNDKZ,农银金泰一年定开债,定开债券,NONGYINJINTAIYINIANDINGKAIZHAI
2792,003692,DCJSLHPZHHA,大成景尚灵活配置混合A,混合型,DACHENGJINGSHANGLINGHUOPEIZHIHUNHEA
2793,003693,DCJSLHPZHHC,大成景尚灵活配置混合C,混合型,DACHENGJINGSHANGLINGHUOPEIZHIHUNHEC
2794,003696,GTRXDKZFQS,国泰润鑫定开债发起式,定开债券,GUOTAIRUNXINDINGKAIZHAIFAQISHI
2795,003697,HXRPTSHH,华夏睿磐泰盛混合,混合型,HUAXIARUIPANTAISHENGHUNHE
2796,003703,BSFXCZ,博时富鑫纯债,债券型,BOSHIFUXINCHUNZHAI
2797,003704,GDSJQDHH,光大事件驱动混合,混合型,GUANGDASHIJIANQUDONGHUNHE
2798,003708,BSMFCZA,博时民丰纯债A,债券型,BOSHIMINFENGCHUNZHAIA
2799,003709,BSMFCZC,博时民丰纯债C,债券型,BOSHIMINFENGCHUNZHAIC
2800,003711,TDHLJYBHBA,泰达宏利京元宝货币A,货币型,TAIDAHONGLIJINGYUANBAOHUOBIA
2801,003712,TDHLJYBHBB,泰达宏利京元宝货币B,货币型,TAIDAHONGLIJINGYUANBAOHUOBIB
2802,003713,YDRSA,英大睿盛A,混合型,YINGDARUISHENGA
2803,003714,YDRSC,英大睿盛C,混合型,YINGDARUISHENGC
2804,003715,BYXFZTHH,宝盈消费主题混合,混合型,BAOYINGXIAOFEIZHUTIHUNHE
2805,003717,ZYLHJXHHA,中银量化精选混合A,混合型,ZHONGYINLIANGHUAJINGXUANHUNHEA
2806,003718,YFDBP500ZSMYH,易方达标普500指数美元汇,QDII-指数,YIFANGDABIAOPU500ZHISHUMEIYUANHUI
2807,003719,YFDBPYLBJMYH,易方达标普医疗保健美元汇,QDII-指数,YIFANGDABIAOPUYILIAOBAOJIANMEIYUANHUI
2808,003720,YBPSWKJMYH,易标普生物科技美元汇,QDII-指数,YIBIAOPUSHENGWUKEJIMEIYUANHUI
2809,003721,YBPXXKJMYH,易标普信息科技美元汇,QDII-指数,YIBIAOPUXINXIKEJIMEIYUANHUI
2810,003722,YFDNSDK100MYH,易方达纳斯达克100美元汇,QDII-指数,YIFANGDANASIDAKE100MEIYUANHUI
2811,003723,HRYDSXZQC,华润元大双鑫债券C,债券型,HUARUNYUANDASHUANGXINZHAIQUANC
2812,003728,RTTCZQ,融通通宸债券,债券型,RONGTONGTONGCHENZHAIQUAN
2813,003730,BSFHCZZQ,博时富华纯债债券,债券型,BOSHIFUHUACHUNZHAIZHAIQUAN
2814,003733,JYTYCZZQ,金鹰添裕纯债债券,债券型,JINYINGTIANYUCHUNZHAIZHAIQUAN
2815,003734,WJRYLHPZHHA,万家瑞盈灵活配置混合A,混合型,WANJIARUIYINGLINGHUOPEIZHIHUNHEA
2816,003735,WJRYLHPZHHC,万家瑞盈灵活配置混合C,混合型,WANJIARUIYINGLINGHUOPEIZHIHUNHEC
2817,003739,XHXHLHPZHH,新华鑫弘灵活配置混合,混合型,XINHUAXINHONGLINGHUOPEIZHIHUNHE
2818,003741,PHFYZQ,鹏华丰盈债券,债券型,PENGHUAFENGYINGZHAIQUAN
2819,003742,HAJHCZZQA,汇安嘉汇纯债债券A,债券型,HUIANJIAHUICHUNZHAIZHAIQUANA
2820,003745,GFDYXXGP,广发多元新兴股票,股票型,GUANGFADUOYUANXINXINGGUPIAO
2821,003746,GFHR3GYDKZQ,广发汇瑞3个月定开债券,定开债券,GUANGFAHUIRUI3GEYUEDINGKAIZHAIQUAN
2822,003747,WJXXCZA,万家鑫享纯债A,债券型,WANJIAXINXIANGCHUNZHAIA
2823,003748,WJXXCZC,万家鑫享纯债C,债券型,WANJIAXINXIANGCHUNZHAIC
2824,003749,CJHXXSYHHA,创金合信鑫收益混合A,混合型,CHUANGJINHEXINXINSHOUYIHUNHEA
2825,003750,CJHXXSYHHC,创金合信鑫收益混合C,混合型,CHUANGJINHEXINXINSHOUYIHUNHEC
2826,003751,WJRLHH,万家瑞隆混合,混合型,WANJIARUILONGHUNHE
2827,003752,GYRYHBA,工银如意货币A,货币型,GONGYINRUYIHUOBIA
2828,003753,GYRYHBB,工银如意货币B,货币型,GONGYINRUYIHUOBIB
2829,003754,GTPYHHA,国泰普益混合A,混合型,GUOTAIPUYIHUNHEA
2830,003755,GTPYHHC,国泰普益混合C,混合型,GUOTAIPUYIHUNHEC
2831,003760,GTZZ500ZSZQA,国泰中证500指数增强A,股票指数,GUOTAIZHONGZHENG500ZHISHUZENGQIANGA
2832,003761,GTZZ500ZSZQC,国泰中证500指数增强C,股票指数,GUOTAIZHONGZHENG500ZHISHUZENGQIANGC
2833,003762,GKKTLHPZHHA,国开开泰灵活配置混合A,混合型,GUOKAIKAITAILINGHUOPEIZHIHUNHEA
2834,003763,GKKTLHPZHHC,国开开泰灵活配置混合C,混合型,GUOKAIKAITAILINGHUOPEIZHIHUNHEC
2835,003765,GFCYBETFLJA,广发创业板ETF联接A,联接基金,GUANGFACHUANGYEBANETFLIANJIEA
2836,003766,GFCYBETFLJC,广发创业板ETF联接C,联接基金,GUANGFACHUANGYEBANETFLIANJIEC
2837,003767,TDHLCLZQA,泰达宏利纯利债券A,债券型,TAIDAHONGLICHUNLIZHAIQUANA
2838,003768,TDHLCLZQC,泰达宏利纯利债券C,债券型,TAIDAHONGLICHUNLIZHAIQUANC
2839,003769,ZYPZSHHH,中银品质生活混合,混合型,ZHONGYINPINZHISHENGHUOHUNHE
2840,003770,ZYFQDQKFZQ,中银丰庆定期开放债券,定开债券,ZHONGYINFENGQINGDINGQIKAIFANGZHAIQUAN
2841,003776,NFXLDKZA,南方宣利定开债A,定开债券,NANFANGXUANLIDINGKAIZHAIA
2842,003777,NFXLDKZC,南方宣利定开债C,定开债券,NANFANGXUANLIDINGKAIZHAIC
2843,003780,PHXYDQKFHH,鹏华兴悦定期开放混合,混合型,PENGHUAXINGYUEDINGQIKAIFANGHUNHE
2844,003787,FZFBHLCZA,方正富邦惠利纯债A,债券型,FANGZHENGFUBANGHUILICHUNZHAIA
2845,003788,FZFBHLCZC,方正富邦惠利纯债C,债券型,FANGZHENGFUBANGHUILICHUNZHAIC
2846,003792,MSJYXJBHBC,民生加银现金宝货币C,货币型,MINSHENGJIAYINXIANJINBAOHUOBIC
2847,003793,TDHLYLZQA,泰达宏利溢利债券A,债券型,TAIDAHONGLIYILIZHAIQUANA
2848,003794,TDHLYLZQC,泰达宏利溢利债券C,债券型,TAIDAHONGLIYILIZHAIQUANC
2849,003795,FZFBRLCZA,方正富邦睿利纯债A,债券型,FANGZHENGFUBANGRUILICHUNZHAIA
2850,003796,FZFBRLCZC,方正富邦睿利纯债C,债券型,FANGZHENGFUBANGRUILICHUNZHAIC
2851,003797,HAXRLHHA,华安新瑞利混合A,混合型,HUAANXINRUILIHUNHEA
2852,003798,HAXRLHHC,华安新瑞利混合C,混合型,HUAANXINRUILIHUNHEC
2853,003799,HAXTLLHPZHHA,华安新泰利灵活配置混合A,混合型,HUAANXINTAILILINGHUOPEIZHIHUNHEA
2854,003800,HAXTLLHPZHHC,华安新泰利灵活配置混合C,混合型,HUAANXINTAILILINGHUOPEIZHIHUNHEC
2855,003803,HAXFLLHPZHHA,华安新丰利灵活配置混合A,混合型,HUAANXINFENGLILINGHUOPEIZHIHUNHEA
2856,003804,HAXFLLHPZHHC,华安新丰利灵活配置混合C,混合型,HUAANXINFENGLILINGHUOPEIZHIHUNHEC
2857,003805,HAXHLHHA,华安新恒利混合A,混合型,HUAANXINHENGLIHUNHEA
2858,003806,HAXHLHHC,华安新恒利混合C,混合型,HUAANXINHENGLIHUNHEC
2859,003809,ZSZSCZA,招商招顺纯债A,债券型,ZHAOSHANGZHAOSHUNCHUNZHAIA
2860,003810,ZSZSCZC,招商招顺纯债C,债券型,ZHAOSHANGZHAOSHUNCHUNZHAIC
2861,003811,ZJJLA,中金金利A,债券型,ZHONGJINJINLIA
2862,003812,ZJJLC,中金金利C,债券型,ZHONGJINJINLIC
2863,003813,TKJT3YDKHH,泰康金泰3月定开混合,混合型,TAIKANGJINTAI3YUEDINGKAIHUNHE
2864,003816,YHRLB,银华日利B,货币型,YINHUARILIB
2865,003819,GFJHCZ,广发景华纯债,债券型,GUANGFAJINGHUACHUNZHAI
2866,003822,ZXJTLHHHA,中信建投轮换混合A,混合型,ZHONGXINJIANTOULUNHUANHUNHEA
2867,003823,ZXJTLHHHC,中信建投轮换混合C,混合型,ZHONGXINJIANTOULUNHUANHUNHEC
2868,003824,THXLZQA,天弘信利债券A,债券型,TIANHONGXINLIZHAIQUANA
2869,003825,THXLZQC,天弘信利债券C,债券型,TIANHONGXINLIZHAIQUANC
2870,003826,HXDHZQA,华夏鼎汇债券A,债券型,HUAXIADINGHUIZHAIQUANA
2871,003827,HXDHZQC,华夏鼎汇债券C,债券型,HUAXIADINGHUIZHAIQUANC
2872,003828,PHXHDQKFHH,鹏华兴惠定期开放混合,混合型,PENGHUAXINGHUIDINGQIKAIFANGHUNHE
2873,003831,JXXRHBLHPZHH,建信鑫瑞回报灵活配置混合,混合型,JIANXINXINRUIHUIBAOLINGHUOPEIZHIHUNHE
2874,003832,ZYFRDQKFZQ,中银丰润定期开放债券,定开债券,ZHONGYINFENGRUNDINGQIKAIFANGZHAIQUAN
2875,003834,HXNYGXGP,华夏能源革新股票,股票型,HUAXIANENGYUANGEXINGUPIAO
2876,003835,PHHSGXXCZHH,鹏华沪深港新兴成长混合,混合型,PENGHUAHUSHENGANGXINXINGCHENGZHANGHUNHE
2877,003837,DFZXCZZQA,东方臻享纯债债券A,债券型,DONGFANGZHENXIANGCHUNZHAIZHAIQUANA
2878,003838,DFZXCZZQC,东方臻享纯债债券C,债券型,DONGFANGZHENXIANGCHUNZHAIZHAIQUANC
2879,003839,YFDRTLHPZHHA,易方达瑞通灵活配置混合A,混合型,YIFANGDARUITONGLINGHUOPEIZHIHUNHEA
2880,003840,YFDRTLHPZHHC,易方达瑞通灵活配置混合C,混合型,YIFANGDARUITONGLINGHUOPEIZHIHUNHEC
2881,003841,DCHYDKCZZQ,大成惠裕定开纯债债券,定开债券,DACHENGHUIYUDINGKAICHUNZHAIZHAIQUAN
2882,003842,ZYJTLHPZHHA,中邮景泰灵活配置混合A,混合型,ZHONGYOUJINGTAILINGHUOPEIZHIHUNHEA
2883,003843,ZYJTLHPZHHC,中邮景泰灵活配置混合C,混合型,ZHONGYOUJINGTAILINGHUOPEIZHIHUNHEC
2884,003845,HAFHLHPZHHA,汇安丰恒灵活配置混合A,混合型,HUIANFENGHENGLINGHUOPEIZHIHUNHEA
2885,003846,HAFHLHPZHHC,汇安丰恒灵活配置混合C,混合型,HUIANFENGHENGLINGHUOPEIZHIHUNHEC
2886,003847,HADFZQ,华安鼎丰债券,债券型,HUAANDINGFENGZHAIQUAN
2887,003848,ZYGLLHPZHHA,中银广利灵活配置混合A,混合型,ZHONGYINGUANGLILINGHUOPEIZHIHUNHEA
2888,003849,ZYGLLHPZHHC,中银广利灵活配置混合C,混合型,ZHONGYINGUANGLILINGHUOPEIZHIHUNHEC
2889,003850,ZYJLLHPZHHA,中银锦利灵活配置混合A,混合型,ZHONGYINJINLILINGHUOPEIZHIHUNHEA
2890,003851,ZYJLLHPZHHC,中银锦利灵活配置混合C,混合型,ZHONGYINJINLILINGHUOPEIZHIHUNHEC
2891,003853,JYXXCYGPA,金鹰信息产业股票A,股票型,JINYINGXINXICHANYEGUPIAOA
2892,003854,HAFHHHA,汇安丰华混合A,混合型,HUIANFENGHUAHUNHEA
2893,003855,HAFHHHC,汇安丰华混合C,混合型,HUIANFENGHUAHUNHEC
2894,003857,QHKYZQYXHHA,前海开源周期优选混合A,混合型,QIANHAIKAIYUANZHOUQIYOUXUANHUNHEA
2895,003858,QHKYZQYXHHC,前海开源周期优选混合C,混合型,QIANHAIKAIYUANZHOUQIYOUXUANHUNHEC
2896,003859,ZSZXCZA,招商招旭纯债A,债券型,ZHAOSHANGZHAOXUCHUNZHAIA
2897,003860,ZSZXCZC,招商招旭纯债C,债券型,ZHAOSHANGZHAOXUCHUNZHAIC
2898,003861,ZSXFHHA,招商兴福混合A,混合型,ZHAOSHANGXINGFUHUNHEA
2899,003862,ZSXFHHC,招商兴福混合C,混合型,ZHAOSHANGXINGFUHUNHEC
2900,003863,ZSZXCZA,招商招祥纯债A,债券型,ZHAOSHANGZHAOXIANGCHUNZHAIA
2901,003864,ZSZXCZC,招商招祥纯债C,债券型,ZHAOSHANGZHAOXIANGCHUNZHAIC
2902,003865,CJHXLHDYZGPC,创金合信量化多因子股票C,股票型,CHUANGJINHEXINLIANGHUADUOYINZIGUPIAOC
2903,003866,BSFCCZZQ,博时富诚纯债债券,债券型,BOSHIFUCHENGCHUNZHAIZHAIQUAN
