stock_code,stock_name,mkt_val_20q4,mkt_val_21q1,change,stock_ex_code
300144,宋城演艺,0.0011194283279303042,0.0003072500908651165,-0.08121782370651878,sz.300144
2311,海大集团,0.009502374237317009,0.008676985437227312,-0.08253888000896975,sz.002311
300558,贝达药业,0.0013020720637966017,0.0004721457099483193,-0.08299263538482825,sz.300558
603866,桃李面包,0.0010717454417540988,0.00022130582979357148,-0.08504396119605273,sh.603866
600809,山西汾酒,0.009964722861878253,0.00911279328961659,-0.0851929572261663,sh.600809
175,吉利汽车,0.0011290551351513598,0.00026008102945249427,-0.08689741056988656,sz.000175
27,银河娱乐,0.0011727602069598112,0.00025120598968883236,-0.09215542172709787,sz.000027
2269,药明生物,0.005340865519075166,0.0044106715296967315,-0.09301939893784344,sz.002269
300207,欣旺达,0.002179329067213683,0.0012234889670275056,-0.09558401001861772,sz.300207
1914,招商积余,0.0010575872771986688,9.578645137495981e-05,-0.0961800825823709,sz.001914
968,信义光能,0.0015016689838614431,0.0005246729349401916,-0.09769960489212515,sz.000968
603786,科博达,0.0009984307857423698,5.373697823493415e-06,-0.09930570879188765,sh.603786
2439,启明星辰,0.0010657557593395028,3.315065255801574e-05,-0.1032605106781487,sz.002439
603345,安井食品,0.003016986649346034,0.00198253663390909,-0.10344500154369439,sh.603345
2044,美年健康,0.00317080767598851,0.0020592290059584734,-0.11115786700300365,sz.002044
601222,林洋能源,0.0011979544792712685,7.268626306169767e-05,-0.11252682162095709,sh.601222
300674,宇信科技,0.00154215519090772,0.0003998618029906077,-0.11422933879171124,sz.300674
300659,中孚信息,0.001553963280110469,0.000384869914830075,-0.11690933652803939,sz.300659
